Year,OSHPD ID,Disposition,Count
2014,331168,Prison/Jail,1
2014,331168,Against Medical Advice,176
2014,331168,Died,350
2014,331168,Home Health Service,2797
2014,331194,Routine (Home),7821
2014,331194,Acute Care (This Hospital),16
2014,331194,Acute Care (Another Hospital),595
2014,331194,Other Care (Another Hospital),292
2014,331194,Skilled Nursing/IC (Elsewhere),1923
2014,331194,Residential Care Facility,21
2014,331194,Prison/Jail,3
2014,331194,Against Medical Advice,376
2014,331194,Died,407
2014,331194,Home Health Service,778
2014,331216,Routine (Home),7865
2014,331216,Acute Care (Another Hospital),237
2014,331216,Other Care (Another Hospital),53
2014,331216,Skilled Nursing/IC (Elsewhere),875
2014,331216,Residential Care Facility,2
2014,331216,Prison/Jail,39
2014,331216,Against Medical Advice,120
2014,331216,Died,134
2014,331216,Home Health Service,607
2014,331216,Other,32
2014,331226,Routine (Home),931
2014,331226,Acute Care (Another Hospital),10
2014,331226,Other Care (Another Hospital),58
2014,331226,Against Medical Advice,120
2014,331226,Other,7
2014,331288,Routine (Home),869
2014,331288,Acute Care (This Hospital),1
2014,331288,Acute Care (Another Hospital),67
2014,331288,Other Care (Another Hospital),6
2014,331288,Skilled Nursing/IC (Elsewhere),85
2014,331288,Residential Care Facility,1
2014,331288,Prison/Jail,73
2014,331288,Against Medical Advice,27
2014,331288,Died,18
2014,331288,Home Health Service,3
2014,331288,Other,1
2014,331293,Routine (Home),9053
2014,331293,Acute Care (Another Hospital),290
2014,331293,Other Care (Another Hospital),27
2014,331293,Skilled Nursing/IC (Elsewhere),1635
2014,331293,Prison/Jail,10
2014,331293,Against Medical Advice,237
2014,331293,Died,203
2014,331293,Home Health Service,647
2014,331293,Other,56
2014,331312,Routine (Home),18949
2014,331312,Skilled Nursing/IC (This Hospital),4
2014,331312,Acute Care (Another Hospital),309
2014,331312,Other Care (Another Hospital),260
2014,331312,Skilled Nursing/IC (Elsewhere),2874
2014,331312,Residential Care Facility,5
2014,331312,Prison/Jail,20
2014,331312,Against Medical Advice,455
2014,331312,Died,535
2014,331312,Home Health Service,1459
2014,331312,Other,138
2014,331326,Routine (Home),2309
2014,331326,Acute Care (Another Hospital),263
2014,331326,Other Care (Another Hospital),5
2014,331326,Skilled Nursing/IC (Elsewhere),506
2014,331326,Residential Care Facility,15
2014,331326,Prison/Jail,2
2014,331326,Against Medical Advice,110
2014,331326,Died,91
2014,331326,Home Health Service,809
2014,331326,Other,35
2014,331326,Unknown,1
2014,332172,Routine (Home),17
2014,332172,Acute Care (Another Hospital),32
2014,332172,Other Care (Another Hospital),19
2014,332172,Skilled Nursing/IC (Elsewhere),202
2014,332172,Prison/Jail,4
2014,332172,Against Medical Advice,8
2014,332172,Died,85
2014,332172,Home Health Service,52
2014,334018,Routine (Home),1779
2014,334018,Acute Care (Another Hospital),146
2014,334018,Other Care (Another Hospital),41
2014,334018,Skilled Nursing/IC (Elsewhere),652
2014,334018,Residential Care Facility,3
2014,334018,Prison/Jail,1
2014,334018,Against Medical Advice,79
2014,334018,Died,84
2014,334018,Home Health Service,183
2014,334025,Routine (Home),10837
2014,334025,Acute Care (Another Hospital),309
2014,334025,Other Care (Another Hospital),48
2014,334025,Skilled Nursing/IC (Elsewhere),709
2014,334025,Residential Care Facility,15
2014,334025,Against Medical Advice,59
2014,334025,Died,218
2014,334025,Home Health Service,2161
2014,334025,Other,10
2014,334025,Unknown,1
2014,334048,Routine (Home),3997
2014,334048,Acute Care (This Hospital),1
2014,334048,Other Care (This Hospital),1
2014,334048,Acute Care (Another Hospital),219
2014,334048,Other Care (Another Hospital),19
2014,334048,Skilled Nursing/IC (Elsewhere),263
2014,334048,Residential Care Facility,25
2014,334048,Against Medical Advice,31
2014,334048,Died,80
2014,334048,Home Health Service,551
2014,334048,Other,2
2014,334068,Routine (Home),12997
2014,334068,Acute Care (Another Hospital),912
2014,334068,Other Care (Another Hospital),159
2014,334068,Skilled Nursing/IC (Elsewhere),1226
2014,334068,Residential Care Facility,59
2014,334068,Prison/Jail,10
2014,334068,Against Medical Advice,251
2014,334068,Died,238
2014,334068,Home Health Service,1677
2014,334457,Routine (Home),806
2014,334457,Acute Care (Another Hospital),4
2014,334457,Other Care (Another Hospital),4
2014,334457,Residential Care Facility,111
2014,334457,Against Medical Advice,2
2014,334487,Routine (Home),16121
2014,334487,Acute Care (This Hospital),47
2014,334487,Other Care (This Hospital),225
2014,334487,Acute Care (Another Hospital),457
2014,334487,Skilled Nursing/IC (Elsewhere),920
2014,334487,Residential Care Facility,735
2014,334487,Prison/Jail,1242
2014,334487,Against Medical Advice,351
2014,334487,Died,258
2014,334487,Home Health Service,684
2014,334487,Other,14
2014,334564,Routine (Home),2515
2014,334564,Acute Care (Another Hospital),132
2014,334564,Other Care (Another Hospital),62
2014,334564,Skilled Nursing/IC (Elsewhere),405
2014,334564,Residential Care Facility,19
2014,334564,Prison/Jail,1
2014,334564,Against Medical Advice,78
2014,334564,Died,75
2014,334564,Home Health Service,489
2014,334589,Routine (Home),7140
2014,334589,Acute Care (Another Hospital),734
2014,334589,Other Care (Another Hospital),282
2014,334589,Skilled Nursing/IC (Elsewhere),555
2014,334589,Prison/Jail,2
2014,334589,Against Medical Advice,60
2014,334589,Died,131
2014,334589,Home Health Service,1050
2014,34002,Routine (Home),1828
2014,34002,Acute Care (Another Hospital),163
2014,34002,Other Care (Another Hospital),42
2014,34002,Skilled Nursing/IC (Elsewhere),237
2014,34002,Residential Care Facility,17
2014,34002,Prison/Jail,37
2014,34002,Against Medical Advice,21
2014,34002,Died,97
2014,34002,Home Health Service,256
2014,34002,Other,9
2014,34002,Unknown,1
2014,340913,Routine (Home),5291
2014,340913,Acute Care (This Hospital),1
2014,340913,Other Care (This Hospital),7
2014,340913,Acute Care (Another Hospital),217
2014,340913,Other Care (Another Hospital),135
2014,340913,Skilled Nursing/IC (Elsewhere),1372
2014,340913,Residential Care Facility,121
2014,340913,Prison/Jail,2
2014,340913,Against Medical Advice,63
2014,340913,Died,404
2014,340913,Home Health Service,1750
2014,340913,Other,6
2014,340913,Unknown,3
2014,340947,Routine (Home),13038
2014,340947,Acute Care (This Hospital),29
2014,340947,Other Care (This Hospital),171
2014,340947,Skilled Nursing/IC (This Hospital),33
2014,340947,Acute Care (Another Hospital),259
2014,340947,Other Care (Another Hospital),150
2014,340947,Skilled Nursing/IC (Elsewhere),1462
2014,340947,Residential Care Facility,64
2014,340947,Prison/Jail,7
2014,340947,Against Medical Advice,135
2014,340947,Died,334
2014,340947,Home Health Service,2276
2014,340947,Other,13
2014,340950,Routine (Home),16971
2014,340950,Acute Care (This Hospital),1
2014,340950,Other Care (This Hospital),3
2014,340950,Skilled Nursing/IC (This Hospital),2
2014,340950,Acute Care (Another Hospital),499
2014,340950,Other Care (Another Hospital),540
2014,340950,Skilled Nursing/IC (Elsewhere),2746
2014,340950,Residential Care Facility,287
2014,340950,Prison/Jail,20
2014,340950,Against Medical Advice,447
2014,340950,Died,665
2014,340950,Home Health Service,3002
2014,340950,Other,23
2014,340951,Routine (Home),8958
2014,340951,Acute Care (This Hospital),142
2014,340951,Skilled Nursing/IC (This Hospital),542
2014,340951,Acute Care (Another Hospital),380
2014,340951,Other Care (Another Hospital),103
2014,340951,Skilled Nursing/IC (Elsewhere),541
2014,340951,Residential Care Facility,126
2014,340951,Prison/Jail,13
2014,340951,Against Medical Advice,156
2014,340951,Died,312
2014,340951,Home Health Service,1768
2014,340951,Other,2
2014,341006,Routine (Home),23992
2014,341006,Acute Care (This Hospital),32
2014,341006,Other Care (This Hospital),364
2014,341006,Skilled Nursing/IC (This Hospital),3
2014,341006,Acute Care (Another Hospital),232
2014,341006,Other Care (Another Hospital),381
2014,341006,Skilled Nursing/IC (Elsewhere),1897
2014,341006,Residential Care Facility,147
2014,341006,Prison/Jail,94
2014,341006,Against Medical Advice,316
2014,341006,Died,534
2014,341006,Home Health Service,2830
2014,341006,Other,1
2014,341051,Routine (Home),6710
2014,341051,Acute Care (This Hospital),3
2014,341051,Skilled Nursing/IC (This Hospital),2
2014,341051,Acute Care (Another Hospital),113
2014,341051,Other Care (Another Hospital),327
2014,341051,Skilled Nursing/IC (Elsewhere),1653
2014,341051,Residential Care Facility,80
2014,341051,Prison/Jail,43
2014,341051,Against Medical Advice,154
2014,341051,Died,344
2014,341051,Home Health Service,2032
2014,341051,Other,50
2014,341052,Routine (Home),19232
2014,341052,Acute Care (Another Hospital),165
2014,341052,Other Care (Another Hospital),152
2014,341052,Skilled Nursing/IC (Elsewhere),659
2014,341052,Residential Care Facility,30
2014,341052,Prison/Jail,3
2014,341052,Against Medical Advice,62
2014,341052,Died,230
2014,341052,Home Health Service,703
2014,341052,Other,17
2014,342344,Routine (Home),11418
2014,342344,Other Care (This Hospital),1
2014,342344,Acute Care (Another Hospital),453
2014,342344,Other Care (Another Hospital),126
2014,342344,Skilled Nursing/IC (Elsewhere),925
2014,342344,Residential Care Facility,129
2014,342344,Prison/Jail,35
2014,342344,Against Medical Advice,87
2014,342344,Died,398
2014,342344,Home Health Service,2013
2014,342344,Other,4
2014,342344,Unknown,1
2014,342392,Routine (Home),5025
2014,342392,Acute Care (Another Hospital),12
2014,342392,Against Medical Advice,91
2014,344011,Routine (Home),387
2014,344011,Acute Care (Another Hospital),22
2014,344011,Other Care (Another Hospital),15
2014,344011,Skilled Nursing/IC (Elsewhere),1
2014,344011,Residential Care Facility,48
2014,344011,Prison/Jail,49
2014,344011,Against Medical Advice,4
2014,344011,Other,1
2014,344017,Routine (Home),3007
2014,344017,Acute Care (This Hospital),1
2014,344017,Acute Care (Another Hospital),3
2014,344017,Other Care (Another Hospital),6
2014,344017,Skilled Nursing/IC (Elsewhere),2
2014,344017,Residential Care Facility,6
2014,344017,Prison/Jail,2
2014,344017,Against Medical Advice,152
2014,344017,Other,6
2014,344021,Routine (Home),4081
2014,344021,Other Care (Another Hospital),1
2014,344021,Against Medical Advice,71
2014,344029,Routine (Home),5172
2014,344029,Acute Care (Another Hospital),258
2014,344029,Other Care (Another Hospital),101
2014,344029,Skilled Nursing/IC (Elsewhere),563
2014,344029,Residential Care Facility,40
2014,344029,Prison/Jail,5
2014,344029,Against Medical Advice,73
2014,344029,Died,136
2014,344029,Home Health Service,814
2014,344029,Other,13
2014,344035,Routine (Home),16
2014,344035,Acute Care (Another Hospital),4
2014,344035,Other Care (Another Hospital),59
2014,344035,Skilled Nursing/IC (Elsewhere),204
2014,344035,Residential Care Facility,1
2014,344035,Against Medical Advice,4
2014,344035,Died,52
2014,344035,Home Health Service,70
2014,344114,Routine (Home),1141
2014,344114,Other Care (Another Hospital),5
2014,344114,Died,1
2014,344114,Home Health Service,54
2014,344114,Other,1
2014,344170,Routine (Home),688
2014,344170,Acute Care (Another Hospital),2
2014,344170,Other Care (Another Hospital),26
2014,344170,Skilled Nursing/IC (Elsewhere),1
2014,344170,Residential Care Facility,11
2014,344170,Prison/Jail,3
2014,344170,Other,2
2014,344188,Routine (Home),487
2014,344188,Acute Care (Another Hospital),7
2014,344188,Other,2
2014,350784,Routine (Home),2194
2014,350784,Acute Care (This Hospital),43
2014,350784,Skilled Nursing/IC (This Hospital),173
2014,350784,Acute Care (Another Hospital),76
2014,350784,Other Care (Another Hospital),3
2014,350784,Skilled Nursing/IC (Elsewhere),32
2014,350784,Residential Care Facility,7
2014,350784,Against Medical Advice,18
2014,350784,Died,80
2014,350784,Home Health Service,100
2014,350784,Other,6
2014,361110,Routine (Home),157
2014,361110,Skilled Nursing/IC (This Hospital),4
2014,361110,Acute Care (Another Hospital),2
2014,361110,Other Care (Another Hospital),1
2014,361110,Against Medical Advice,2
2014,361110,Died,6
2014,361110,Home Health Service,9
2014,361144,Routine (Home),3325
2014,361144,Acute Care (Another Hospital),290
2014,361144,Other Care (Another Hospital),125
2014,361144,Skilled Nursing/IC (Elsewhere),328
2014,361144,Residential Care Facility,64
2014,361144,Prison/Jail,95
2014,361144,Against Medical Advice,352
2014,361144,Died,99
2014,361144,Home Health Service,464
2014,361144,Other,2
2014,361166,Routine (Home),3501
2014,361166,Acute Care (Another Hospital),266
2014,361166,Other Care (Another Hospital),34
2014,361166,Skilled Nursing/IC (Elsewhere),410
2014,361166,Residential Care Facility,49
2014,361166,Against Medical Advice,132
2014,361166,Died,58
2014,361166,Home Health Service,146
2014,361166,Other,4
2014,361223,Routine (Home),25052
2014,361223,Acute Care (This Hospital),2
2014,361223,Other Care (This Hospital),11
2014,361223,Acute Care (Another Hospital),628
2014,361223,Other Care (Another Hospital),154
2014,361223,Skilled Nursing/IC (Elsewhere),1947
2014,361223,Residential Care Facility,49
2014,361223,Prison/Jail,14
2014,361223,Against Medical Advice,207
2014,361223,Died,723
2014,361223,Home Health Service,4859
2014,361223,Other,14
2014,361223,Unknown,2
2014,361246,Routine (Home),25814
2014,361246,Other Care (This Hospital),712
2014,361246,Acute Care (Another Hospital),248
2014,361246,Other Care (Another Hospital),664
2014,361246,Skilled Nursing/IC (Elsewhere),1884
2014,361246,Prison/Jail,34
2014,361246,Died,683
2014,361246,Home Health Service,1690
2014,361246,Other,39
2014,361266,Routine (Home),262
2014,361266,Other Care (This Hospital),1
2014,361266,Skilled Nursing/IC (This Hospital),28
2014,361266,Acute Care (Another Hospital),9
2014,361266,Skilled Nursing/IC (Elsewhere),8
2014,361266,Against Medical Advice,4
2014,361266,Died,6
2014,361266,Other,1
2014,361274,Routine (Home),60
2014,361274,Acute Care (Another Hospital),56
2014,361274,Other Care (Another Hospital),105
2014,361274,Skilled Nursing/IC (Elsewhere),410
2014,361274,Against Medical Advice,8
2014,361274,Died,156
2014,361274,Home Health Service,122
2014,361308,Routine (Home),10945
2014,361308,Acute Care (This Hospital),43
2014,361308,Other Care (This Hospital),37
2014,361308,Skilled Nursing/IC (This Hospital),537
2014,361308,Acute Care (Another Hospital),278
2014,361308,Other Care (Another Hospital),30
2014,361308,Skilled Nursing/IC (Elsewhere),1010
2014,361308,Residential Care Facility,99
2014,361308,Prison/Jail,3
2014,361308,Against Medical Advice,78
2014,361308,Died,269
2014,361308,Home Health Service,1665
2014,361308,Unknown,5
2014,361318,Routine (Home),12504
2014,361318,Acute Care (Another Hospital),575
2014,361318,Other Care (Another Hospital),111
2014,361318,Skilled Nursing/IC (Elsewhere),2027
2014,361318,Residential Care Facility,82
2014,361318,Prison/Jail,12
2014,361318,Against Medical Advice,148
2014,361318,Died,392
2014,361318,Home Health Service,1642
2014,361318,Unknown,4
2014,361323,Routine (Home),12530
2014,361323,Acute Care (This Hospital),53
2014,361323,Other Care (This Hospital),81
2014,361323,Skilled Nursing/IC (This Hospital),75
2014,361323,Acute Care (Another Hospital),217
2014,361323,Other Care (Another Hospital),135
2014,361323,Skilled Nursing/IC (Elsewhere),338
2014,361323,Residential Care Facility,78
2014,361323,Prison/Jail,14
2014,361323,Against Medical Advice,274
2014,361323,Died,105
2014,361323,Home Health Service,283
2014,361323,Other,15
2014,361339,Routine (Home),12235
2014,361339,Acute Care (Another Hospital),474
2014,361339,Other Care (Another Hospital),392
2014,361339,Skilled Nursing/IC (Elsewhere),1468
2014,361339,Residential Care Facility,1
2014,361339,Prison/Jail,8
2014,361339,Against Medical Advice,311
2014,361339,Died,366
2014,361339,Home Health Service,1986
2014,361339,Other,79
2014,361339,Unknown,1
2014,361343,Routine (Home),13660
2014,361343,Skilled Nursing/IC (This Hospital),1
2014,361343,Acute Care (Another Hospital),357
2014,361343,Other Care (Another Hospital),251
2014,361343,Skilled Nursing/IC (Elsewhere),1130
2014,361343,Residential Care Facility,21
2014,361343,Prison/Jail,33
2014,361343,Against Medical Advice,486
2014,361343,Died,226
2014,361343,Home Health Service,1805
2014,361343,Other,15
2014,361343,Unknown,1
2014,361370,Routine (Home),6143
2014,361370,Acute Care (Another Hospital),206
2014,361370,Other Care (Another Hospital),125
2014,361370,Skilled Nursing/IC (Elsewhere),324
2014,361370,Residential Care Facility,1
2014,361370,Prison/Jail,130
2014,361370,Against Medical Advice,170
2014,361370,Died,92
2014,361370,Home Health Service,192
2014,361370,Other,41
2014,361458,Routine (Home),512
2014,361458,Acute Care (Another Hospital),41
2014,361458,Other Care (Another Hospital),3
2014,361458,Skilled Nursing/IC (Elsewhere),5
2014,361458,Residential Care Facility,5
2014,361458,Against Medical Advice,30
2014,361458,Died,4
2014,361458,Home Health Service,7
2014,361458,Other,1
2014,362041,Routine (Home),2592
2014,362041,Acute Care (This Hospital),69
2014,362041,Skilled Nursing/IC (This Hospital),253
2014,362041,Acute Care (Another Hospital),141
2014,362041,Other Care (Another Hospital),13
2014,362041,Skilled Nursing/IC (Elsewhere),297
2014,362041,Residential Care Facility,8
2014,362041,Prison/Jail,1
2014,362041,Against Medical Advice,66
2014,362041,Died,114
2014,362041,Home Health Service,108
2014,362041,Other,20
2014,364014,Routine (Home),4107
2014,364014,Other Care (This Hospital),6
2014,364014,Acute Care (Another Hospital),88
2014,364014,Other Care (Another Hospital),201
2014,364014,Skilled Nursing/IC (Elsewhere),10
2014,364014,Prison/Jail,6
2014,364014,Other,26
2014,364050,Routine (Home),4803
2014,364050,Other Care (This Hospital),269
2014,364050,Other Care (Another Hospital),107
2014,364050,Residential Care Facility,20
2014,364050,Prison/Jail,9
2014,364050,Against Medical Advice,630
2014,364050,Other,22
2014,364121,Routine (Home),423
2014,364121,Acute Care (Another Hospital),157
2014,364121,Skilled Nursing/IC (Elsewhere),155
2014,364121,Residential Care Facility,7
2014,364121,Prison/Jail,2
2014,364121,Against Medical Advice,22
2014,364121,Died,1
2014,364121,Home Health Service,412
2014,364121,Other,1
2014,364144,Routine (Home),8019
2014,364144,Acute Care (Another Hospital),389
2014,364144,Other Care (Another Hospital),63
2014,364144,Skilled Nursing/IC (Elsewhere),524
2014,364144,Prison/Jail,60
2014,364144,Against Medical Advice,312
2014,364144,Died,154
2014,364144,Home Health Service,1126
2014,364144,Other,7
2014,364188,Routine (Home),121
2014,364188,Acute Care (Another Hospital),38
2014,364188,Other Care (Another Hospital),64
2014,364188,Skilled Nursing/IC (Elsewhere),283
2014,364188,Against Medical Advice,13
2014,364188,Died,126
2014,364188,Home Health Service,82
2014,364188,Other,2
2014,364231,Routine (Home),19857
2014,364231,Acute Care (This Hospital),15
2014,364231,Other Care (This Hospital),139
2014,364231,Acute Care (Another Hospital),354
2014,364231,Other Care (Another Hospital),359
2014,364231,Skilled Nursing/IC (Elsewhere),1052
2014,364231,Residential Care Facility,157
2014,364231,Prison/Jail,686
2014,364231,Against Medical Advice,384
2014,364231,Died,338
2014,364231,Home Health Service,186
2014,364231,Other,161
2014,364430,Routine (Home),1832
2014,364430,Acute Care (Another Hospital),137
2014,364430,Other Care (Another Hospital),27
2014,364430,Skilled Nursing/IC (Elsewhere),245
2014,364430,Prison/Jail,1
2014,364430,Against Medical Advice,77
2014,364430,Died,21
2014,364430,Home Health Service,237
2014,364430,Other,13
2014,364451,Routine (Home),7
2014,364451,Acute Care (Another Hospital),26
2014,364451,Other Care (Another Hospital),2
2014,364451,Skilled Nursing/IC (Elsewhere),1
2014,364451,Residential Care Facility,1
2014,364451,Home Health Service,5
2014,370652,Routine (Home),3333
2014,370652,Acute Care (This Hospital),4
2014,370652,Other Care (This Hospital),53
2014,370652,Skilled Nursing/IC (This Hospital),3
2014,370652,Acute Care (Another Hospital),65
2014,370652,Other Care (Another Hospital),102
2014,370652,Skilled Nursing/IC (Elsewhere),1353
2014,370652,Residential Care Facility,141
2014,370652,Prison/Jail,482
2014,370652,Against Medical Advice,223
2014,370652,Died,200
2014,370652,Home Health Service,392
2014,370652,Other,8
2014,370673,Routine (Home),17887
2014,370673,Acute Care (This Hospital),39
2014,370673,Other Care (This Hospital),75
2014,370673,Skilled Nursing/IC (This Hospital),46
2014,370673,Acute Care (Another Hospital),330
2014,370673,Other Care (Another Hospital),50
2014,370673,Skilled Nursing/IC (Elsewhere),8
2014,370673,Residential Care Facility,90
2014,370673,Prison/Jail,19
2014,370673,Died,83
2014,370673,Home Health Service,549
2014,370673,Other,69
2014,370689,Routine (Home),1194
2014,370689,Acute Care (This Hospital),52
2014,370689,Other Care (This Hospital),1
2014,370689,Skilled Nursing/IC (This Hospital),140
2014,370689,Acute Care (Another Hospital),72
2014,370689,Other Care (Another Hospital),19
2014,370689,Skilled Nursing/IC (Elsewhere),113
2014,370689,Residential Care Facility,35
2014,370689,Prison/Jail,3
2014,370689,Against Medical Advice,17
2014,370689,Died,69
2014,370689,Home Health Service,485
2014,370689,Other,9
2014,370694,Routine (Home),11277
2014,370694,Acute Care (This Hospital),35
2014,370694,Other Care (This Hospital),184
2014,370694,Skilled Nursing/IC (This Hospital),23
2014,370694,Acute Care (Another Hospital),406
2014,370694,Other Care (Another Hospital),132
2014,370694,Skilled Nursing/IC (Elsewhere),2616
2014,370694,Residential Care Facility,115
2014,370694,Prison/Jail,20
2014,370694,Against Medical Advice,130
2014,370694,Died,551
2014,370694,Home Health Service,3195
2014,370694,Other,71
2014,370695,Routine (Home),20588
2014,370695,Acute Care (Another Hospital),207
2014,370695,Other Care (Another Hospital),5
2014,370695,Against Medical Advice,23
2014,370695,Died,45
2014,370695,Home Health Service,17
2014,370695,Other,8
2014,370705,Routine (Home),1121
2014,370705,Acute Care (This Hospital),18
2014,370705,Skilled Nursing/IC (This Hospital),197
2014,370705,Acute Care (Another Hospital),96
2014,370705,Other Care (Another Hospital),1
2014,370705,Skilled Nursing/IC (Elsewhere),15
2014,370705,Residential Care Facility,61
2014,370705,Against Medical Advice,20
2014,370705,Died,50
2014,370705,Home Health Service,226
2014,370705,Other,10
2014,370714,Routine (Home),22859
2014,370714,Acute Care (This Hospital),43
2014,370714,Other Care (This Hospital),333
2014,370714,Skilled Nursing/IC (This Hospital),171
2014,370714,Acute Care (Another Hospital),423
2014,370714,Other Care (Another Hospital),71
2014,370714,Skilled Nursing/IC (Elsewhere),3856
2014,370714,Residential Care Facility,551
2014,370714,Prison/Jail,22
2014,370714,Against Medical Advice,531
2014,370714,Died,745
2014,370714,Home Health Service,2187
2014,370714,Other,184
2014,370721,Routine (Home),31
2014,370721,Acute Care (Another Hospital),58
2014,370721,Other Care (Another Hospital),19
2014,370721,Skilled Nursing/IC (Elsewhere),317
2014,370721,Residential Care Facility,1
2014,370721,Against Medical Advice,13
2014,370721,Died,72
2014,370721,Home Health Service,109
2014,370730,Routine (Home),18925
2014,370730,Acute Care (Another Hospital),475
2014,370730,Other Care (Another Hospital),143
2014,370730,Skilled Nursing/IC (Elsewhere),2311
2014,370730,Residential Care Facility,63
2014,370730,Prison/Jail,2
2014,370730,Against Medical Advice,119
2014,370730,Died,568
2014,370730,Home Health Service,4064
2014,370730,Other,106
2014,370744,Routine (Home),24373
2014,370744,Acute Care (This Hospital),26
2014,370744,Other Care (This Hospital),161
2014,370744,Acute Care (Another Hospital),548
2014,370744,Other Care (Another Hospital),205
2014,370744,Skilled Nursing/IC (Elsewhere),4691
2014,370744,Residential Care Facility,333
2014,370744,Prison/Jail,44
2014,370744,Against Medical Advice,550
2014,370744,Died,657
2014,370744,Home Health Service,3748
2014,370744,Other,47
2014,370745,Routine (Home),4587
2014,370745,Acute Care (This Hospital),2
2014,370745,Acute Care (Another Hospital),55
2014,370745,Other Care (Another Hospital),156
2014,370745,Skilled Nursing/IC (Elsewhere),84
2014,370745,Residential Care Facility,317
2014,370745,Prison/Jail,7
2014,370745,Against Medical Advice,211
2014,370745,Home Health Service,17
2014,370745,Other,1
2014,370749,Routine (Home),1535
2014,370749,Acute Care (Another Hospital),36
2014,370749,Other Care (Another Hospital),22
2014,370749,Skilled Nursing/IC (Elsewhere),233
2014,370749,Residential Care Facility,126
2014,370749,Prison/Jail,288
2014,370749,Against Medical Advice,2
2014,370749,Other,5
2014,370755,Routine (Home),17280
2014,370755,Acute Care (This Hospital),47
2014,370755,Other Care (This Hospital),410
2014,370755,Skilled Nursing/IC (This Hospital),5
2014,370755,Acute Care (Another Hospital),774
2014,370755,Other Care (Another Hospital),112
2014,370755,Skilled Nursing/IC (Elsewhere),2965
2014,370755,Residential Care Facility,380
2014,370755,Prison/Jail,15
2014,370755,Against Medical Advice,216
2014,370755,Died,667
2014,370755,Home Health Service,4137
2014,370755,Other,20
2014,370755,Unknown,7
2014,370759,Routine (Home),4867
2014,370759,Acute Care (This Hospital),24
2014,370759,Other Care (This Hospital),315
2014,370759,Acute Care (Another Hospital),193
2014,370759,Other Care (Another Hospital),98
2014,370759,Skilled Nursing/IC (Elsewhere),950
2014,370759,Prison/Jail,1
2014,370759,Against Medical Advice,67
2014,370759,Died,52
2014,370759,Home Health Service,186
2014,370771,Routine (Home),13699
2014,370771,Skilled Nursing/IC (This Hospital),1
2014,370771,Acute Care (Another Hospital),837
2014,370771,Other Care (Another Hospital),313
2014,370771,Skilled Nursing/IC (Elsewhere),1910
2014,370771,Residential Care Facility,3
2014,370771,Prison/Jail,6
2014,370771,Against Medical Advice,103
2014,370771,Died,387
2014,370771,Home Health Service,2008
2014,370771,Other,28
2014,370780,Routine (Home),11406
2014,370780,Acute Care (This Hospital),36
2014,370780,Other Care (This Hospital),212
2014,370780,Skilled Nursing/IC (This Hospital),3
2014,370780,Acute Care (Another Hospital),215
2014,370780,Other Care (Another Hospital),117
2014,370780,Skilled Nursing/IC (Elsewhere),1958
2014,370780,Residential Care Facility,467
2014,370780,Prison/Jail,550
2014,370780,Against Medical Advice,179
2014,370780,Died,384
2014,370780,Home Health Service,2253
2014,370780,Other,142
2014,370782,Routine (Home),20849
2014,370977,Against Medical Advice,37
2014,370782,Acute Care (This Hospital),34
2014,370782,Other Care (This Hospital),528
2014,370782,Acute Care (Another Hospital),382
2014,370782,Skilled Nursing/IC (Elsewhere),2555
2014,370782,Residential Care Facility,158
2014,370782,Prison/Jail,485
2014,370782,Died,559
2014,370782,Home Health Service,3555
2014,370782,Other,2
2014,370787,Routine (Home),74
2014,370787,Other Care (This Hospital),3
2014,370787,Acute Care (Another Hospital),27
2014,370787,Skilled Nursing/IC (Elsewhere),256
2014,370787,Residential Care Facility,2
2014,370787,Against Medical Advice,14
2014,370787,Died,51
2014,370787,Home Health Service,27
2014,370875,Routine (Home),12303
2014,370875,Acute Care (This Hospital),120
2014,370875,Other Care (This Hospital),11
2014,370875,Skilled Nursing/IC (This Hospital),479
2014,370875,Acute Care (Another Hospital),365
2014,370875,Other Care (Another Hospital),75
2014,370875,Skilled Nursing/IC (Elsewhere),1591
2014,370875,Residential Care Facility,108
2014,370875,Prison/Jail,45
2014,370875,Against Medical Advice,176
2014,370875,Died,382
2014,370875,Home Health Service,1883
2014,370875,Other,32
2014,370977,Routine (Home),5395
2014,370977,Acute Care (This Hospital),80
2014,370977,Other Care (This Hospital),18
2014,370977,Skilled Nursing/IC (This Hospital),206
2014,370977,Acute Care (Another Hospital),265
2014,370977,Other Care (Another Hospital),100
2014,370977,Skilled Nursing/IC (Elsewhere),781
2014,370977,Residential Care Facility,131
2014,370977,Prison/Jail,1
2014,370977,Died,252
2014,370977,Home Health Service,861
2014,370977,Other,1
2014,371256,Routine (Home),5567
2014,371256,Acute Care (Another Hospital),45
2014,371256,Other Care (Another Hospital),110
2014,371256,Skilled Nursing/IC (Elsewhere),1145
2014,371256,Residential Care Facility,1
2014,371256,Prison/Jail,4
2014,371256,Against Medical Advice,16
2014,371256,Died,124
2014,371256,Home Health Service,2112
2014,371256,Other,2
2014,371394,Routine (Home),8014
2014,371394,Acute Care (This Hospital),42
2014,371394,Other Care (This Hospital),192
2014,371394,Skilled Nursing/IC (This Hospital),1
2014,371394,Acute Care (Another Hospital),454
2014,371394,Other Care (Another Hospital),55
2014,371394,Skilled Nursing/IC (Elsewhere),1425
2014,371394,Residential Care Facility,78
2014,371394,Against Medical Advice,95
2014,371394,Died,178
