Year,OSHPD ID,Type Of Care,Count
2012,190754,Psychiatric,1687
2012,190756,Acute,14336
2012,190758,Acute,19754
2012,190758,Physical Rehabilitation,240
2012,190762,Acute,8524
2012,190762,Skilled Nursing/Intermediate Care,621
2012,190762,Physical Rehabilitation,442
2012,190766,Acute,3631
2012,190782,Psychiatric,2411
2012,190784,Acute,2167
2012,190784,Skilled Nursing/Intermediate Care,8
2012,190796,Acute,24613
2012,190796,Physical Rehabilitation,199
2012,190812,Acute,19680
2012,190812,Physical Rehabilitation,290
2012,190814,Psychiatric,3148
2012,190818,Acute,5386
2012,190818,Skilled Nursing/Intermediate Care,692
2012,190818,Psychiatric,611
2012,190854,Acute,1390
2012,190854,Psychiatric,4123
2012,190857,Acute,141
2012,190857,Skilled Nursing/Intermediate Care,21
2012,190859,Acute,8833
2012,190878,Acute,21424
2012,190878,Skilled Nursing/Intermediate Care,355
2012,190878,Psychiatric,1835
2012,190878,Physical Rehabilitation,331
2012,190883,Acute,10066
2012,190883,Skilled Nursing/Intermediate Care,25
2012,190930,Psychiatric,2063
2012,190949,Acute,11739
2012,190949,Psychiatric,1109
2012,190949,Physical Rehabilitation,148
2012,191216,Acute,3
2012,191225,Chemical Dependency,639
2012,191227,Acute,19964
2012,191227,Psychiatric,791
2012,191228,Acute,31933
2012,191228,Psychiatric,1086
2012,191231,Acute,13395
2012,191231,Psychiatric,821
2012,191306,Acute,2347
2012,191306,Physical Rehabilitation,1513
2012,191450,Acute,12090
2012,194010,Chemical Dependency,1221
2012,194219,Acute,9878
2012,194219,Psychiatric,143
2012,194219,Physical Rehabilitation,1
2012,194967,Psychiatric,87
2012,194981,Psychiatric,110
2012,196035,Acute,15511
2012,196168,Acute,20693
2012,196403,Acute,22915
2012,196404,Skilled Nursing/Intermediate Care,293
2012,196404,Psychiatric,181
2012,196405,Acute,8199
2012,201281,Acute,6299
2012,204019,Acute,13625
2012,204019,Physical Rehabilitation,66
2012,210992,Acute,4849
2012,210993,Acute,478
2012,211006,Acute,10262
2012,211006,Psychiatric,665
2012,214034,Acute,1599
2012,220733,Acute,183
2012,220733,Skilled Nursing/Intermediate Care,28
2012,230949,Acute,1267
2012,230949,Skilled Nursing/Intermediate Care,79
2012,231013,Acute,1201
2012,231013,Skilled Nursing/Intermediate Care,194
2012,231396,Acute,4936
2012,240924,Acute,2078
2012,240942,Acute,13161
2012,244027,Psychiatric,560
2012,250955,Acute,18
2012,250955,Skilled Nursing/Intermediate Care,20
2012,250956,Acute,183
2012,250956,Skilled Nursing/Intermediate Care,79
2012,260011,Acute,719
2012,270744,Acute,11644
2012,270744,Psychiatric,676
2012,270777,Acute,1840
2012,270777,Skilled Nursing/Intermediate Care,146
2012,270875,Acute,11747
2012,274043,Acute,9649
2012,274043,Psychiatric,718
2012,274043,Physical Rehabilitation,392
2012,281047,Acute,8337
2012,281047,Physical Rehabilitation,293
2012,281078,Acute,5164
2012,281078,Psychiatric,736
2012,291023,Acute,5511
2012,291023,Skilled Nursing/Intermediate Care,359
2012,291053,Acute,1981
2012,291053,Skilled Nursing/Intermediate Care,38
2012,300032,Acute,11095
2012,300225,Acute,14564
2012,301097,Acute,1153
2012,301097,Skilled Nursing/Intermediate Care,29
2012,301097,Psychiatric,395
2012,301098,Acute,14616
2012,301127,Acute,474
2012,301127,Skilled Nursing/Intermediate Care,291
2012,301132,Acute,27298
2012,301140,Acute,1590
2012,301140,Skilled Nursing/Intermediate Care,20
2012,301140,Psychiatric,266
2012,301140,Chemical Dependency,384
2012,301140,Physical Rehabilitation,1
2012,301155,Acute,601
2012,301155,Psychiatric,2504
2012,301175,Acute,20463
2012,301188,Acute,4906
2012,301188,Psychiatric,3011
2012,301205,Acute,30178
2012,301205,Chemical Dependency,491
2012,301209,Acute,3109
2012,301209,Psychiatric,270
2012,301234,Acute,3312
2012,301234,Psychiatric,287
2012,301248,Acute,10811
2012,301248,Psychiatric,395
2012,301258,Acute,4961
2012,301258,Skilled Nursing/Intermediate Care,41
2012,301258,Psychiatric,412
2012,301262,Acute,18903
2012,301262,Physical Rehabilitation,441
2012,301279,Acute,17720
2012,301279,Psychiatric,1704
2012,301279,Physical Rehabilitation,192
2012,301283,Acute,7973
2012,301297,Acute,3630
2012,301304,Psychiatric,732
2012,301317,Acute,18085
2012,301337,Acute,2148
2012,301337,Psychiatric,1510
2012,301337,Chemical Dependency,849
2012,301340,Acute,23229
2012,301340,Psychiatric,2013
2012,301340,Chemical Dependency,41
2012,301342,Acute,15689
2012,301342,Skilled Nursing/Intermediate Care,855
2012,301342,Physical Rehabilitation,635
2012,301357,Acute,421
2012,301357,Skilled Nursing/Intermediate Care,28
2012,301379,Acute,5486
2012,301379,Psychiatric,295
2012,301380,Acute,1049
2012,301566,Acute,9755
2012,304079,Physical Rehabilitation,1303
2012,304113,Acute,1841
2012,304159,Skilled Nursing/Intermediate Care,66
2012,304159,Physical Rehabilitation,51
2012,304460,Acute,3899
2012,310791,Acute,3902
2012,311000,Acute,21360
2012,311000,Skilled Nursing/Intermediate Care,14
2012,311000,Physical Rehabilitation,996
2012,314024,Acute,22466
2012,314029,Psychiatric,679
2012,320859,Acute,299
2012,320859,Skilled Nursing/Intermediate Care,51
2012,320986,Acute,444
2012,321016,Acute,176
2012,321016,Skilled Nursing/Intermediate Care,32
2012,330120,Chemical Dependency,1190
2012,331152,Acute,9437
2012,331152,Skilled Nursing/Intermediate Care,41
2012,331152,Psychiatric,326
2012,331152,Physical Rehabilitation,14
2012,331164,Acute,20282
2012,331164,Skilled Nursing/Intermediate Care,828
2012,331164,Physical Rehabilitation,112
2012,331168,Acute,18251
2012,331168,Psychiatric,213
2012,331168,Physical Rehabilitation,523
2012,331194,Acute,10869
2012,331194,Skilled Nursing/Intermediate Care,71
2012,331194,Chemical Dependency,842
2012,331216,Acute,11019
2012,331226,Psychiatric,468
2012,331226,Chemical Dependency,407
2012,331288,Acute,1385
2012,331293,Acute,11838
2012,331312,Acute,24904
2012,331326,Acute,4508
2012,331326,Skilled Nursing/Intermediate Care,274
2012,332172,Acute,469
2012,334018,Acute,3392
2012,334025,Acute,15081
2012,334048,Acute,4876
2012,334068,Acute,19566
2012,334457,Psychiatric,1015
2012,334487,Acute,19818
2012,334487,Psychiatric,4428
2012,334487,Unknown,1
2012,334589,Acute,3712
2012,340913,Acute,10012
2012,340947,Acute,18297
2012,340947,Skilled Nursing/Intermediate Care,677
2012,340947,Physical Rehabilitation,486
2012,340950,Acute,22707
2012,340951,Acute,10817
2012,340951,Skilled Nursing/Intermediate Care,540
2012,341006,Acute,31240
2012,341006,Physical Rehabilitation,300
2012,341051,Acute,12099
2012,341051,Skilled Nursing/Intermediate Care,669
2012,341052,Acute,22980
2012,342344,Acute,14150
2012,342392,Psychiatric,5733
2012,344011,Psychiatric,1363
2012,344017,Psychiatric,2661
2012,344021,Psychiatric,4156
2012,344029,Acute,6638
2012,344035,Acute,400
2012,344114,Acute,1145
2012,344114,Physical Rehabilitation,15
2012,344170,Psychiatric,565
2012,344188,Psychiatric,225
2012,350784,Acute,2563
2012,350784,Skilled Nursing/Intermediate Care,259
2012,361105,Acute,2107
2012,361110,Acute,220
2012,361110,Skilled Nursing/Intermediate Care,7
2012,361144,Acute,6006
2012,361166,Acute,4916
2012,361223,Acute,30984
2012,361223,Chemical Dependency,725
2012,361246,Acute,33728
2012,361246,Physical Rehabilitation,607
2012,361266,Acute,190
2012,361266,Skilled Nursing/Intermediate Care,18
2012,361274,Acute,1033
2012,361308,Acute,13152
2012,361308,Skilled Nursing/Intermediate Care,547
2012,361308,Psychiatric,897
2012,361318,Acute,16441
2012,361323,Acute,10105
2012,361323,Skilled Nursing/Intermediate Care,79
2012,361323,Psychiatric,3610
2012,361339,Acute,17993
2012,361343,Acute,19004
2012,361370,Acute,6586
2012,361458,Acute,268
2012,362041,Acute,3809
2012,362041,Skilled Nursing/Intermediate Care,418
2012,364014,Psychiatric,3717
2012,364014,Chemical Dependency,610
2012,364050,Psychiatric,5477
2012,364121,Physical Rehabilitation,1024
2012,364144,Acute,9131
2012,364188,Acute,750
2012,364231,Acute,23395
2012,364231,Psychiatric,3206
2012,364430,Acute,537
2012,370652,Acute,6852
2012,370652,Physical Rehabilitation,165
2012,370673,Acute,16472
2012,370673,Skilled Nursing/Intermediate Care,96
2012,370673,Psychiatric,304
2012,370673,Physical Rehabilitation,55
2012,370689,Acute,2624
2012,370689,Skilled Nursing/Intermediate Care,292
2012,370694,Acute,18975
2012,370694,Physical Rehabilitation,413
2012,370695,Acute,18997
2012,370705,Acute,2667
2012,370705,Skilled Nursing/Intermediate Care,385
2012,370714,Acute,30646
2012,370714,Skilled Nursing/Intermediate Care,165
2012,370714,Psychiatric,1454
2012,370714,Physical Rehabilitation,308
2012,370721,Acute,707
2012,370730,Acute,30862
2012,370744,Acute,34674
2012,370744,Psychiatric,1931
2012,370745,Psychiatric,5863
2012,370749,Psychiatric,1952
2012,370749,Chemical Dependency,306
2012,370755,Acute,21194
2012,370755,Skilled Nursing/Intermediate Care,682
2012,370755,Psychiatric,1314
2012,370755,Physical Rehabilitation,441
2012,370759,Acute,7260
2012,370759,Psychiatric,4593
2012,370759,Physical Rehabilitation,177
2012,370759,Unknown,1
2012,370771,Acute,20172
2012,370771,Chemical Dependency,560
2012,370780,Acute,17509
2012,370780,Psychiatric,1078
2012,370780,Physical Rehabilitation,216
2012,370782,Acute,27124
2012,370782,Psychiatric,1546
2012,370787,Acute,581
2012,370787,Psychiatric,1073
2012,370875,Acute,17160
2012,370875,Skilled Nursing/Intermediate Care,520
2012,370977,Acute,6857
2012,370977,Skilled Nursing/Intermediate Care,596
2012,370977,Psychiatric,272
2012,371256,Acute,10391
2012,371394,Acute,10233
2012,371394,Physical Rehabilitation,613
2012,374024,Psychiatric,2468
2012,374024,Chemical Dependency,414
2012,374049,Chemical Dependency,261
2012,374055,Skilled Nursing/Intermediate Care,49
2012,374055,Psychiatric,2732
2012,374084,Acute,842
2012,374094,Acute,1079
2012,380842,Skilled Nursing/Intermediate Care,814
2012,380842,Psychiatric,146
2012,380857,Acute,15480
2012,380865,Acute,148
2012,380865,Skilled Nursing/Intermediate Care,953
2012,380865,Physical Rehabilitation,38
2012,380868,Psychiatric,773
2012,380929,Acute,25143
2012,380929,Skilled Nursing/Intermediate Care,866
2012,380929,Psychiatric,697
2012,380929,Physical Rehabilitation,1
2012,380933,Acute,3241
2012,380933,Skilled Nursing/Intermediate Care,521
2012,380933,Physical Rehabilitation,506
2012,380939,Acute,14599
2012,380939,Skilled Nursing/Intermediate Care,464
2012,380939,Psychiatric,2018
2012,380960,Acute,4683
2012,380960,Psychiatric,1246
2012,380960,Physical Rehabilitation,445
2012,380964,Acute,4612
2012,380964,Skilled Nursing/Intermediate Care,355
2012,380965,Acute,4811
2012,380965,Skilled Nursing/Intermediate Care,581
2012,380965,Psychiatric,729
2012,380965,Physical Rehabilitation,416
2012,381154,Acute,29358
2012,382715,Acute,1811
2012,390846,Acute,9350
2012,390923,Acute,7018
2012,390923,Physical Rehabilitation,146
2012,391010,Acute,10301
2012,391042,Acute,17813
2012,391056,Acute,4411
2012,392232,Psychiatric,1763
2012,392287,Acute,4604
2012,394003,Psychiatric,634
2012,394009,Acute,10989
2012,394009,Skilled Nursing/Intermediate Care,80
2012,400466,Acute,2434
2012,400466,Physical Rehabilitation,351
2012,400480,Acute,4812
2012,400524,Acute,6678
2012,400548,Acute,5814
2012,404046,Psychiatric,1269
2012,410782,Acute,2729
2012,410782,Skilled Nursing/Intermediate Care,404
2012,410782,Psychiatric,675
2012,410804,Acute,8903
2012,410806,Acute,5677
2012,410817,Acute,7440
2012,410817,Skilled Nursing/Intermediate Care,34
2012,410828,Skilled Nursing/Intermediate Care,118
2012,410852,Acute,13844
2012,410852,Skilled Nursing/Intermediate Care,356
2012,410852,Psychiatric,1037
2012,410852,Chemical Dependency,462
2012,410891,Acute,8017
2012,414018,Acute,301
2012,420483,Acute,1517
2012,420483,Skilled Nursing/Intermediate Care,9
2012,420491,Acute,2913
2012,420491,Skilled Nursing/Intermediate Care,259
2012,420493,Acute,12735
2012,420493,Skilled Nursing/Intermediate Care,573
2012,420514,Acute,18413
2012,420514,Psychiatric,1214
2012,420514,Physical Rehabilitation,676
2012,420522,Acute,230
2012,424002,Psychiatric,458
2012,430705,Acute,11473
2012,430763,Acute,22327
2012,430763,Psychiatric,859
2012,430763,Physical Rehabilitation,511
2012,430779,Acute,18290
2012,430779,Psychiatric,668
2012,430779,Physical Rehabilitation,304
2012,430837,Acute,14741
2012,430837,Skilled Nursing/Intermediate Care,20
2012,430883,Acute,23711
2012,430883,Psychiatric,1526
2012,430883,Physical Rehabilitation,615
2012,430905,Acute,24435
2012,430905,Psychiatric,794
2012,431506,Acute,13116
2012,434040,Acute,16189
2012,434051,Skilled Nursing/Intermediate Care,22
2012,434138,Acute,3737
2012,434153,Acute,25671
2012,434218,Psychiatric,1321
2012,434220,Psychiatric,486
2012,440755,Acute,11249
2012,440755,Skilled Nursing/Intermediate Care,745
2012,440755,Psychiatric,883
2012,440755,Physical Rehabilitation,454
2012,444012,Acute,2499
2012,444013,Acute,5861
2012,450936,Acute,442
2012,450936,Skilled Nursing/Intermediate Care,93
2012,450940,Acute,7262
2012,450949,Acute,14831
2012,454012,Acute,635
2013,10858,Acute,15203
2012,454012,Skilled Nursing/Intermediate Care,579
2012,454013,Acute,243
2012,470871,Acute,1261
2012,470871,Skilled Nursing/Intermediate Care,10
2012,474007,Acute,1805
2012,480989,Acute,11304
2012,480989,Physical Rehabilitation,966
2012,481015,Psychiatric,2376
2012,481094,Acute,5609
2012,481357,Acute,9926
2012,484044,Acute,3721
2012,490919,Acute,7519
2012,490964,Acute,838
2012,490964,Skilled Nursing/Intermediate Care,164
2012,491001,Acute,3260
2012,491064,Acute,12269
2012,491064,Physical Rehabilitation,291
2012,491076,Acute,1509
2012,491076,Skilled Nursing/Intermediate Care,408
2012,491338,Acute,1103
2012,494019,Acute,10275
2012,500852,Acute,21609
2012,500852,Psychiatric,4561
2012,500852,Chemical Dependency,17
2012,500867,Acute,10330
2012,500867,Skilled Nursing/Intermediate Care,480
2012,500939,Acute,20331
2012,500967,Acute,1520
2012,500967,Skilled Nursing/Intermediate Care,282
2012,504038,Acute,790
2012,514001,Psychiatric,274
2012,514030,Acute,526
2012,514033,Psychiatric,471
2012,521041,Acute,3711
2012,521041,Skilled Nursing/Intermediate Care,7
2012,531059,Acute,366
2012,531059,Skilled Nursing/Intermediate Care,46
2012,540734,Acute,23385
2012,540734,Skilled Nursing/Intermediate Care,442
2012,540734,Psychiatric,1864
2012,540734,Physical Rehabilitation,479
2012,540798,Acute,8643
2012,540798,Skilled Nursing/Intermediate Care,22
2012,540816,Acute,6160
2012,554011,Acute,5024
2012,554011,Skilled Nursing/Intermediate Care,264
2012,560203,Psychiatric,3437
2012,560473,Acute,14694
2012,560481,Acute,11371
2012,560481,Psychiatric,2068
2012,560492,Acute,14619
2012,560492,Skilled Nursing/Intermediate Care,723
2012,560492,Physical Rehabilitation,203
2012,560492,Unknown,3
2012,560501,Acute,729
2012,560501,Skilled Nursing/Intermediate Care,255
2012,560508,Acute,3462
2012,560508,Skilled Nursing/Intermediate Care,31
2012,560525,Acute,6383
2012,560529,Acute,13467
2012,560529,Physical Rehabilitation,354
2012,560838,Psychiatric,221
2012,564121,Acute,1176
2012,571086,Acute,3815
2012,571086,Psychiatric,931
2012,574010,Acute,4696
2012,580996,Acute,14668
2013,10735,Acute,2730
2013,10735,Skilled Nursing/Intermediate Care,285
2013,10739,Acute,22645
2013,10776,Acute,9886
2013,10776,Physical Rehabilitation,78
2013,10782,Chemical Dependency,111
2013,10844,Psychiatric,2085
2013,10844,Physical Rehabilitation,795
2013,10846,Acute,11567
2013,10846,Skilled Nursing/Intermediate Care,146
2013,10846,Psychiatric,2916
2013,10846,Physical Rehabilitation,402
2013,10856,Acute,19228
2013,10887,Acute,515
2013,10937,Acute,11352
2013,10937,Skilled Nursing/Intermediate Care,694
2013,10967,Acute,6926
2013,10987,Acute,13153
2013,13619,Acute,2932
2013,13687,Chemical Dependency,525
2013,14034,Psychiatric,3986
2013,14050,Acute,8646
2013,14050,Skilled Nursing/Intermediate Care,517
2013,14050,Psychiatric,201
2013,14207,Psychiatric,1314
2013,14226,Psychiatric,584
2013,14233,Acute,9864
2013,34002,Acute,2685
2013,40802,Acute,637
2013,40802,Skilled Nursing/Intermediate Care,69
2013,40875,Acute,5997
2013,40937,Acute,10803
2013,40937,Skilled Nursing/Intermediate Care,482
2013,40962,Acute,14988
2013,40962,Psychiatric,715
2013,40962,Physical Rehabilitation,518
2013,44006,Psychiatric,578
2013,50932,Acute,1225
2013,60870,Acute,950
2013,60870,Skilled Nursing/Intermediate Care,83
2013,70904,Acute,5417
2013,70924,Acute,9630
2013,70924,Psychiatric,710
2013,70934,Acute,8498
2013,70988,Acute,19566
2013,70988,Physical Rehabilitation,584
2013,70990,Acute,18225
2013,71018,Acute,9383
2013,74017,Acute,4960
2013,74039,Psychiatric,2469
2013,74039,Chemical Dependency,658
2013,74097,Acute,9335
2013,84001,Acute,2618
2013,90793,Acute,2464
2013,90793,Skilled Nursing/Intermediate Care,90
2013,90933,Acute,5615
2013,90933,Skilled Nursing/Intermediate Care,187
2013,94002,Psychiatric,376
2013,100005,Acute,16563
2013,100005,Physical Rehabilitation,2
2013,100697,Acute,293
2013,100697,Skilled Nursing/Intermediate Care,37
2013,100717,Acute,39731
2013,100717,Skilled Nursing/Intermediate Care,421
2013,100717,Psychiatric,3679
2013,100717,Physical Rehabilitation,598
2013,100797,Acute,3035
2013,100899,Acute,24423
2013,104023,Acute,1632
2013,104047,Acute,2211
2013,104062,Acute,8040
2013,104089,Psychiatric,336
2013,105029,Acute,3435
2013,110889,Acute,166
2013,110889,Skilled Nursing/Intermediate Care,20
2013,121002,Acute,2621
2013,121002,Skilled Nursing/Intermediate Care,3
2013,121031,Acute,40
2013,121031,Skilled Nursing/Intermediate Care,12
2013,121051,Acute,1842
2013,121051,Skilled Nursing/Intermediate Care,24
2013,121080,Acute,6590
2013,121080,Physical Rehabilitation,194
2013,124004,Psychiatric,593
2013,130699,Acute,7115
2013,130760,Acute,7269
2013,141273,Acute,947
2013,141273,Skilled Nursing/Intermediate Care,8
2013,141338,Acute,58
2013,141338,Skilled Nursing/Intermediate Care,24
2013,150706,Acute,4078
2013,150706,Skilled Nursing/Intermediate Care,36
2013,150722,Acute,18124
2013,150736,Acute,11789
2013,150736,Psychiatric,714
2013,150737,Acute,707
2013,150737,Skilled Nursing/Intermediate Care,190
2013,150761,Acute,13679
2013,150775,Acute,716
2013,150775,Psychiatric,2490
2013,150775,Chemical Dependency,214
2013,150782,Acute,2279
2013,150782,Skilled Nursing/Intermediate Care,144
2013,150788,Acute,20561
2013,150808,Acute,88
2013,154022,Physical Rehabilitation,1794
2013,154101,Acute,3840
2013,154160,Psychiatric,554
2013,160702,Acute,101
2013,160787,Acute,4107
2013,164029,Acute,10514
2013,171049,Acute,1537
2013,171049,Skilled Nursing/Intermediate Care,14
2013,171395,Acute,2316
2013,171395,Skilled Nursing/Intermediate Care,52
2013,184008,Acute,1411
2013,190017,Acute,3886
2013,190017,Skilled Nursing/Intermediate Care,21
2013,190017,Physical Rehabilitation,263
2013,190020,Psychiatric,5218
2013,190034,Acute,24830
2013,190034,Psychiatric,561
2013,190045,Acute,12
2013,190045,Skilled Nursing/Intermediate Care,7
2013,190049,Acute,963
2013,190052,Acute,745
2013,190053,Acute,13009
2013,190053,Physical Rehabilitation,330
2013,190066,Acute,899
2013,190066,Psychiatric,331
2013,190081,Acute,10332
2013,190110,Acute,5879
2013,190110,Skilled Nursing/Intermediate Care,306
2013,190110,Psychiatric,1817
2013,190110,Chemical Dependency,1008
2013,190110,Physical Rehabilitation,339
2013,190125,Acute,19634
2013,190125,Skilled Nursing/Intermediate Care,363
2013,190137,Physical Rehabilitation,1319
2013,190148,Acute,16986
2013,190148,Chemical Dependency,1
2013,190148,Physical Rehabilitation,264
2013,190150,Psychiatric,981
2013,190159,Acute,3126
2013,190163,Psychiatric,6589
2013,190170,Acute,13930
2013,190170,Physical Rehabilitation,229
2013,190176,Acute,6005
2013,190184,Psychiatric,6988
2013,190196,Acute,1013
2013,190197,Acute,4037
2013,190198,Acute,6024
2013,190198,Skilled Nursing/Intermediate Care,72
2013,190200,Acute,11442
2013,190200,Skilled Nursing/Intermediate Care,61
2013,190200,Psychiatric,630
2013,190232,Psychiatric,5682
2013,190232,Chemical Dependency,18
2013,190240,Acute,8152
2013,190243,Acute,11592
2013,190256,Acute,4496
2013,190256,Skilled Nursing/Intermediate Care,67
2013,190280,Acute,1752
2013,190280,Skilled Nursing/Intermediate Care,13
2013,190280,Psychiatric,420
2013,190298,Acute,5792
2013,190305,Acute,815
2013,190307,Acute,9252
2013,190315,Acute,15905
2013,190315,Physical Rehabilitation,455
2013,190317,Psychiatric,1002
2013,190323,Acute,19757
2013,190323,Skilled Nursing/Intermediate Care,1152
2013,190323,Psychiatric,1947
2013,190323,Physical Rehabilitation,606
2013,190328,Acute,1330
2013,190328,Psychiatric,412
2013,190352,Acute,4273
2013,190352,Skilled Nursing/Intermediate Care,2
2013,190380,Acute,3351
2013,190380,Psychiatric,3133
2013,190382,Acute,16060
2013,190382,Skilled Nursing/Intermediate Care,194
2013,190382,Physical Rehabilitation,402
2013,190382,Unknown,1
2013,190385,Acute,18622
2013,190385,Skilled Nursing/Intermediate Care,39
2013,190385,Physical Rehabilitation,173
2013,190392,Acute,16003
2013,190400,Acute,27285
2013,190400,Psychiatric,987
2013,190400,Chemical Dependency,507
2013,190400,Physical Rehabilitation,331
2013,190410,Psychiatric,3023
2013,190413,Acute,6759
2013,190413,Skilled Nursing/Intermediate Care,661
2013,190413,Psychiatric,1738
2013,190422,Acute,24440
2013,190422,Skilled Nursing/Intermediate Care,1246
2013,190429,Acute,25733
2013,190429,Psychiatric,2995
2013,190431,Acute,14237
2013,190432,Acute,12611
2013,190434,Acute,13724
2013,190449,Acute,2227
2013,190462,Psychiatric,3526
2013,190462,Chemical Dependency,571
2013,190468,Acute,1617
2013,190470,Acute,20086
2013,190470,Skilled Nursing/Intermediate Care,2152
2013,190475,Acute,2746
2013,190857,Acute,98
2013,190475,Psychiatric,1832
2013,190500,Acute,4225
2013,190517,Acute,15680
2013,190521,Acute,7742
2013,190521,Skilled Nursing/Intermediate Care,118
2013,190522,Acute,11168
2013,190522,Psychiatric,33
2013,190522,Physical Rehabilitation,173
2013,190524,Acute,4337
2013,190524,Psychiatric,3467
2013,190525,Acute,20371
2013,190525,Physical Rehabilitation,616
2013,190529,Acute,16856
2013,190529,Skilled Nursing/Intermediate Care,966
2013,190529,Physical Rehabilitation,531
2013,190534,Acute,4347
2013,190541,Acute,781
2013,190547,Acute,5873
2013,190552,Acute,138
2013,190552,Skilled Nursing/Intermediate Care,67
2013,190555,Acute,52607
2013,190555,Physical Rehabilitation,745
2013,190555,Unknown,1
2013,190568,Acute,14393
2013,190568,Psychiatric,1671
2013,190568,Physical Rehabilitation,247
2013,190570,Acute,2833
2013,190587,Acute,3450
2013,190587,Psychiatric,3484
2013,190630,Acute,26136
2013,190631,Acute,22627
2013,190631,Skilled Nursing/Intermediate Care,687
2013,190631,Physical Rehabilitation,232
2013,190636,Acute,19280
2013,190636,Physical Rehabilitation,201
2013,190661,Acute,2009
2013,190661,Psychiatric,805
2013,190673,Acute,4216
2013,190680,Acute,5545
2013,190680,Skilled Nursing/Intermediate Care,862
2013,190680,Psychiatric,543
2013,190680,Chemical Dependency,147
2013,190680,Physical Rehabilitation,297
2013,190680,Unknown,2
2013,190681,Acute,252
2013,190687,Acute,16031
2013,190696,Acute,3644
2013,190696,Skilled Nursing/Intermediate Care,98
2013,190696,Psychiatric,2075
2013,190708,Acute,3756
2013,190708,Skilled Nursing/Intermediate Care,27
2013,190708,Psychiatric,790
2013,190712,Acute,351
2013,190754,Acute,20689
2013,190754,Skilled Nursing/Intermediate Care,335
2013,190754,Psychiatric,1997
2013,190754,Physical Rehabilitation,1
2013,190754,Unknown,2
2013,190756,Acute,13363
2013,190758,Acute,19360
2013,190758,Physical Rehabilitation,264
2013,190762,Acute,7618
2013,190762,Skilled Nursing/Intermediate Care,662
2013,190762,Physical Rehabilitation,399
2013,190766,Acute,3292
2013,190782,Psychiatric,2219
2013,190784,Acute,1645
2013,190784,Skilled Nursing/Intermediate Care,13
2013,190796,Acute,21459
2013,190796,Physical Rehabilitation,129
2013,190812,Acute,18587
2013,190812,Physical Rehabilitation,257
2013,190818,Acute,5119
2013,190818,Skilled Nursing/Intermediate Care,616
2013,190818,Psychiatric,607
2013,190854,Acute,343
2013,190854,Psychiatric,1053
2013,190854,Unknown,1
2013,190857,Skilled Nursing/Intermediate Care,31
2013,190859,Acute,8655
2013,190878,Acute,21277
2013,190878,Skilled Nursing/Intermediate Care,353
2013,190878,Psychiatric,2050
2013,190878,Physical Rehabilitation,322
2013,190883,Acute,10559
2013,190883,Skilled Nursing/Intermediate Care,28
2013,190930,Psychiatric,1897
2013,190949,Acute,11676
2013,190949,Psychiatric,1149
2013,190949,Physical Rehabilitation,141
2013,191216,Acute,1150
2013,191225,Chemical Dependency,465
2013,191227,Acute,19631
2013,191227,Psychiatric,921
2013,191228,Acute,29982
2013,191228,Psychiatric,1219
2013,191231,Acute,12426
2013,191231,Psychiatric,943
2013,191306,Acute,2173
2013,191306,Physical Rehabilitation,1529
2013,191450,Acute,12100
2013,194010,Chemical Dependency,983
2013,194219,Acute,10230
2013,194219,Psychiatric,37
2013,194219,Physical Rehabilitation,193
2013,194967,Psychiatric,82
2013,194981,Psychiatric,121
2013,196035,Acute,15565
2013,196168,Acute,21239
2013,196403,Acute,21775
2013,196404,Skilled Nursing/Intermediate Care,317
2013,196404,Psychiatric,199
2013,196405,Acute,7943
2013,201281,Acute,6016
2013,204019,Acute,12463
2013,204019,Physical Rehabilitation,65
2013,210992,Acute,4799
2013,210993,Acute,446
2013,211006,Acute,9572
2013,211006,Psychiatric,622
2013,214034,Acute,1613
2013,220733,Acute,154
2013,220733,Skilled Nursing/Intermediate Care,33
2013,230949,Acute,1362
2013,230949,Skilled Nursing/Intermediate Care,110
2013,231013,Acute,1181
2013,231013,Skilled Nursing/Intermediate Care,199
2013,231396,Acute,4615
2013,240924,Acute,2098
2013,240942,Acute,12013
2013,244027,Psychiatric,578
2013,250955,Acute,21
2013,250955,Skilled Nursing/Intermediate Care,18
2013,250956,Acute,213
2013,250956,Skilled Nursing/Intermediate Care,76
2013,260011,Acute,752
2013,270744,Acute,11563
2013,270744,Psychiatric,515
2013,270777,Acute,1810
2013,270777,Skilled Nursing/Intermediate Care,135
2013,270875,Acute,12216
2013,274043,Acute,8955
2013,274043,Psychiatric,735
2013,274043,Physical Rehabilitation,442
2013,281047,Acute,7581
2013,281047,Physical Rehabilitation,264
2013,281078,Acute,4876
2013,281078,Psychiatric,714
2013,291023,Acute,5379
2013,291023,Skilled Nursing/Intermediate Care,9
2013,291053,Acute,2012
2013,291053,Skilled Nursing/Intermediate Care,73
2013,300032,Acute,11638
2013,300225,Acute,13968
2013,301097,Acute,248
2013,301097,Skilled Nursing/Intermediate Care,30
2013,301097,Psychiatric,51
2013,301098,Acute,13725
2013,301127,Acute,455
2013,301127,Skilled Nursing/Intermediate Care,186
2013,301140,Acute,2045
2013,301140,Skilled Nursing/Intermediate Care,20
2013,301140,Psychiatric,266
2013,301155,Acute,766
2013,301155,Psychiatric,2346
2013,301175,Acute,20061
2013,301188,Acute,4309
2013,301188,Psychiatric,2926
2013,301205,Acute,29130
2013,301205,Chemical Dependency,535
2013,301209,Acute,3239
