Year,OSHPD ID,Principal_Procedure_Group,Count
2013,190081,Endocrine System,5
2013,190081,Eye,5
2013,190081,Nose/Mouth/Pharynx,17
2013,190081,Respiratory,120
2013,190081,Cardiovascular,880
2013,190081,Blood/Lymph Organs,19
2013,190081,Digestive,1262
2013,190081,Urinary,87
2013,190081,Male Reproductive Organs,83
2013,190081,Female Reproductive Organs,146
2013,190081,OB Procedures,758
2013,190081,Musculoskeletal,446
2013,190081,Skin,160
2013,190081,Diagnostic/Therapeutic,1268
2013,190081,Other Interventions,11
2013,190110,Nervous System,29
2013,190110,Endocrine System,3
2013,190110,Eye,7
2013,190110,Nose/Mouth/Pharynx,13
2013,190110,Respiratory,85
2013,190110,Cardiovascular,1013
2013,190110,Blood/Lymph Organs,15
2013,190110,Digestive,614
2013,190110,Urinary,57
2013,190110,Male Reproductive Organs,15
2013,190110,Female Reproductive Organs,17
2013,190110,Musculoskeletal,292
2013,190110,Skin,139
2013,190110,Diagnostic/Therapeutic,2203
2013,190110,Other Interventions,3
2013,190125,Nervous System,190
2013,190125,Endocrine System,20
2013,190125,Eye,30
2013,190125,Ear,10
2013,190125,Nose/Mouth/Pharynx,55
2013,190125,Respiratory,182
2013,190125,Cardiovascular,1038
2013,190125,Blood/Lymph Organs,15
2013,190125,Digestive,1249
2013,190125,Urinary,122
2013,190125,Male Reproductive Organs,53
2013,190125,Female Reproductive Organs,294
2013,190125,OB Procedures,4498
2013,190125,Musculoskeletal,819
2013,190125,Skin,378
2013,190125,Diagnostic/Therapeutic,6251
2013,190125,Other Interventions,17
2013,190137,Respiratory,2
2013,190137,Diagnostic/Therapeutic,1
2013,190148,Nervous System,141
2013,190148,Endocrine System,5
2013,190148,Eye,22
2013,190148,Ear,4
2013,190148,Nose/Mouth/Pharynx,16
2013,190148,Respiratory,198
2013,190148,Cardiovascular,2334
2013,190148,Blood/Lymph Organs,20
2013,190148,Digestive,1072
2013,190148,Urinary,54
2013,190148,Male Reproductive Organs,21
2013,190148,Female Reproductive Organs,99
2013,190148,OB Procedures,800
2013,190148,Musculoskeletal,363
2013,190148,Skin,189
2013,190148,Diagnostic/Therapeutic,3689
2013,190148,Other Interventions,10
2013,190159,Nervous System,22
2013,190159,Endocrine System,6
2013,190159,Eye,1
2013,190159,Respiratory,27
2013,190159,Cardiovascular,203
2013,190159,Blood/Lymph Organs,6
2013,190159,Digestive,580
2013,190159,Urinary,29
2013,190159,Male Reproductive Organs,16
2013,190159,Female Reproductive Organs,81
2013,190159,Musculoskeletal,327
2013,190159,Skin,61
2013,190159,Diagnostic/Therapeutic,402
2013,190159,Other Interventions,3
2013,190163,Diagnostic/Therapeutic,939
2013,190170,Nervous System,861
2013,190170,Endocrine System,42
2013,190170,Eye,85
2013,190170,Ear,66
2013,190170,Nose/Mouth/Pharynx,493
2013,190170,Respiratory,305
2013,190170,Cardiovascular,1097
2013,190170,Blood/Lymph Organs,203
2013,190170,Digestive,1525
2013,190170,Urinary,301
2013,190170,Male Reproductive Organs,38
2013,190170,Female Reproductive Organs,74
2013,190170,Musculoskeletal,1204
2013,190170,Skin,273
2013,190170,Diagnostic/Therapeutic,2926
2013,190170,Other Interventions,18
2013,190176,Nervous System,164
2013,190176,Endocrine System,86
2013,190176,Ear,1
2013,190176,Nose/Mouth/Pharynx,54
2013,190176,Respiratory,318
2013,190176,Cardiovascular,158
2013,190176,Blood/Lymph Organs,804
2013,190176,Digestive,746
2013,190176,Urinary,229
2013,190176,Male Reproductive Organs,402
2013,190176,Female Reproductive Organs,175
2013,190176,Musculoskeletal,190
2013,190176,Skin,265
2013,190176,Diagnostic/Therapeutic,1733
2013,190176,Other Interventions,12
2013,190184,Diagnostic/Therapeutic,6875
2013,190196,Respiratory,34
2013,190196,Cardiovascular,176
2013,190196,Blood/Lymph Organs,2
2013,190196,Digestive,87
2013,190196,Urinary,18
2013,190196,Male Reproductive Organs,9
2013,190196,Musculoskeletal,29
2013,190196,Skin,30
2013,190196,Diagnostic/Therapeutic,211
2013,190197,Nervous System,5
2013,190197,Endocrine System,1
2013,190197,Nose/Mouth/Pharynx,2
2013,190197,Respiratory,47
2013,190197,Cardiovascular,284
2013,190197,Blood/Lymph Organs,7
2013,190197,Digestive,499
2013,190197,Urinary,2
2013,190197,Male Reproductive Organs,11
2013,190197,Female Reproductive Organs,51
2013,190197,OB Procedures,2
2013,190197,Musculoskeletal,41
2013,190197,Skin,59
2013,190197,Diagnostic/Therapeutic,840
2013,190198,Nervous System,3
2013,190198,Eye,2
2013,190198,Respiratory,27
2013,190198,Cardiovascular,255
2013,190198,Blood/Lymph Organs,2
2013,190198,Digestive,545
2013,190198,Urinary,11
2013,190198,Male Reproductive Organs,27
2013,190198,Female Reproductive Organs,34
2013,190198,OB Procedures,98
2013,190198,Musculoskeletal,95
2013,190198,Skin,86
2013,190198,Diagnostic/Therapeutic,521
2013,190200,Nervous System,96
2013,190200,Endocrine System,31
2013,190200,Eye,10
2013,190200,Ear,3
2013,190200,Nose/Mouth/Pharynx,21
2013,190200,Respiratory,164
2013,190200,Cardiovascular,421
2013,190200,Blood/Lymph Organs,19
2013,190200,Digestive,714
2013,190200,Urinary,145
2013,190200,Male Reproductive Organs,150
2013,190200,Female Reproductive Organs,265
2013,190200,OB Procedures,2847
2013,190200,Musculoskeletal,366
2013,190200,Skin,66
2013,190200,Diagnostic/Therapeutic,2463
2013,190200,Other Interventions,1
2013,190232,Diagnostic/Therapeutic,372
2013,190240,Nervous System,98
2013,190240,Endocrine System,21
2013,190240,Eye,2
2013,190240,Ear,3
2013,190240,Nose/Mouth/Pharynx,18
2013,190240,Respiratory,179
2013,190240,Cardiovascular,1497
2013,190240,Blood/Lymph Organs,13
2013,190240,Digestive,984
2013,190240,Urinary,119
2013,190240,Male Reproductive Organs,35
2013,190240,Female Reproductive Organs,154
2013,190240,OB Procedures,1
2013,190240,Musculoskeletal,681
2013,190240,Skin,131
2013,190240,Diagnostic/Therapeutic,1017
2013,190240,Other Interventions,8
2013,190243,Nervous System,183
2013,190243,Endocrine System,44
2013,190243,Eye,1
2013,190243,Ear,3
2013,190243,Nose/Mouth/Pharynx,32
2013,190243,Respiratory,134
2013,190243,Cardiovascular,1362
2013,190243,Blood/Lymph Organs,13
2013,190243,Digestive,1028
2013,190243,Urinary,87
2013,190243,Male Reproductive Organs,51
2013,190243,Female Reproductive Organs,209
2013,190243,OB Procedures,1364
2013,190243,Musculoskeletal,671
2013,190243,Skin,99
2013,190243,Diagnostic/Therapeutic,2501
2013,190243,Other Interventions,18
2013,190256,Nervous System,2
2013,190256,Endocrine System,3
2013,190256,Eye,1
2013,190256,Nose/Mouth/Pharynx,3
2013,190256,Respiratory,38
2013,190256,Cardiovascular,231
2013,190256,Blood/Lymph Organs,2
2013,190256,Digestive,395
2013,190256,Urinary,33
2013,190256,Male Reproductive Organs,9
2013,190256,Female Reproductive Organs,86
2013,190256,OB Procedures,761
2013,190256,Musculoskeletal,81
2013,190256,Skin,33
2013,190256,Diagnostic/Therapeutic,1251
2013,190280,Nervous System,3
2013,190280,Eye,2
2013,190280,Nose/Mouth/Pharynx,1
2013,190280,Respiratory,23
2013,190280,Cardiovascular,102
2013,190280,Digestive,177
2013,190280,Urinary,7
2013,190280,Female Reproductive Organs,5
2013,190280,Musculoskeletal,51
2013,190280,Skin,46
2013,190280,Diagnostic/Therapeutic,292
2013,190298,Nervous System,60
2013,190298,Endocrine System,19
2013,190298,Eye,2
2013,190298,Nose/Mouth/Pharynx,7
2013,190298,Respiratory,107
2013,190298,Cardiovascular,216
2013,190298,Blood/Lymph Organs,12
2013,190298,Digestive,679
2013,190298,Urinary,59
2013,190298,Male Reproductive Organs,94
2013,190298,Female Reproductive Organs,118
2013,190298,OB Procedures,852
2013,190298,Musculoskeletal,273
2013,190298,Skin,95
2013,190298,Diagnostic/Therapeutic,1297
2013,190298,Other Interventions,11
2013,190305,Endocrine System,2
2013,190305,Respiratory,12
2013,190305,Cardiovascular,107
2013,190305,Digestive,72
2013,190305,Urinary,1
2013,190305,Musculoskeletal,28
2013,190305,Skin,29
2013,190305,Diagnostic/Therapeutic,267
2013,190307,Nervous System,46
2013,190307,Endocrine System,11
2013,190307,Ear,1
2013,190307,Nose/Mouth/Pharynx,10
2013,190307,Respiratory,51
2013,190307,Cardiovascular,245
2013,190307,Blood/Lymph Organs,18
2013,190307,Digestive,640
2013,190307,Urinary,87
2013,190307,Male Reproductive Organs,27
2013,190307,Female Reproductive Organs,228
2013,190307,OB Procedures,2381
2013,190307,Musculoskeletal,263
2013,190307,Skin,99
2013,190307,Diagnostic/Therapeutic,2671
2013,190315,Nervous System,125
2013,190315,Endocrine System,7
2013,190315,Eye,4
2013,190315,Ear,1
2013,190315,Nose/Mouth/Pharynx,16
2013,190315,Respiratory,233
2013,190315,Cardiovascular,1202
2013,190315,Blood/Lymph Organs,23
2013,190315,Digestive,841
2013,190315,Urinary,131
2013,190315,Male Reproductive Organs,173
2013,190315,Female Reproductive Organs,247
2013,190315,OB Procedures,4155
2013,190315,Musculoskeletal,235
2013,190315,Skin,96
2013,190315,Diagnostic/Therapeutic,1467
2013,190315,Other Interventions,2
2013,190317,Diagnostic/Therapeutic,974
2013,190323,Nervous System,322
2013,190323,Endocrine System,59
2013,190323,Eye,9
2013,190323,Ear,4
2013,190323,Nose/Mouth/Pharynx,30
2013,190323,Respiratory,342
2013,190323,Cardiovascular,1983
2013,190323,Blood/Lymph Organs,43
2013,190323,Digestive,1499
2013,190323,Urinary,180
2013,190323,Male Reproductive Organs,208
2013,190323,Female Reproductive Organs,314
2013,190323,OB Procedures,2446
2013,190323,Musculoskeletal,1135
2013,190323,Skin,228
2013,190323,Diagnostic/Therapeutic,4105
2013,190323,Other Interventions,144
2013,190328,Nervous System,1
2013,190328,Respiratory,8
2013,190328,Cardiovascular,41
2013,190328,Blood/Lymph Organs,1
2013,190328,Digestive,105
2013,190328,Urinary,2
2013,190328,Female Reproductive Organs,10
2013,190328,OB Procedures,188
2013,190328,Musculoskeletal,9
2013,190328,Skin,15
2013,190328,Diagnostic/Therapeutic,644
2013,190352,Nervous System,16
2013,190352,Nose/Mouth/Pharynx,1
2013,190352,Respiratory,11
2013,190352,Cardiovascular,135
2013,190352,Blood/Lymph Organs,6
2013,190352,Digestive,385
2013,190352,Urinary,18
2013,190352,Male Reproductive Organs,12
2013,190352,Female Reproductive Organs,69
2013,190352,OB Procedures,575
2013,190352,Musculoskeletal,19
2013,190352,Skin,55
2013,190352,Diagnostic/Therapeutic,196
2013,190380,Nervous System,4
2013,190380,Eye,6
2013,190380,Ear,1
2013,190380,Nose/Mouth/Pharynx,1
2013,190380,Respiratory,16
2013,190380,Cardiovascular,125
2013,190380,Blood/Lymph Organs,4
2013,190380,Digestive,233
2013,190380,Urinary,18
2013,190380,Male Reproductive Organs,11
2013,190380,Musculoskeletal,25
2013,190380,Skin,81
2013,190380,Diagnostic/Therapeutic,3327
2013,190382,Nervous System,187
2013,190382,Endocrine System,10
2013,190382,Eye,12
2013,190382,Ear,2
2013,190382,Nose/Mouth/Pharynx,17
2013,190382,Respiratory,143
2013,190382,Cardiovascular,1056
2013,190382,Blood/Lymph Organs,27
2013,190382,Digestive,1159
2013,190382,Urinary,120
2013,190382,Male Reproductive Organs,151
2013,190382,Female Reproductive Organs,174
2013,190382,OB Procedures,3952
2013,190382,Musculoskeletal,476
2013,190382,Skin,115
2013,190382,Diagnostic/Therapeutic,4942
2013,190385,Nervous System,240
2013,190385,Endocrine System,62
2013,190385,Eye,17
2013,190385,Ear,6
2013,190385,Nose/Mouth/Pharynx,60
2013,190385,Respiratory,416
2013,190385,Cardiovascular,1720
2013,190385,Blood/Lymph Organs,30
2013,190385,Digestive,2047
2013,190385,Urinary,177
2013,190385,Male Reproductive Organs,415
2013,190500,Endocrine System,2
2013,190385,Female Reproductive Organs,302
2013,190385,OB Procedures,3008
2013,190385,Musculoskeletal,1219
2013,190385,Skin,318
2013,190385,Diagnostic/Therapeutic,3079
2013,190385,Other Interventions,14
2013,190392,Nervous System,163
2013,190392,Endocrine System,12
2013,190392,Eye,4
2013,190392,Nose/Mouth/Pharynx,14
2013,190392,Respiratory,131
2013,190392,Cardiovascular,1858
2013,190392,Blood/Lymph Organs,31
2013,190392,Digestive,1027
2013,190392,Urinary,53
2013,190392,Male Reproductive Organs,242
2013,190392,Female Reproductive Organs,235
2013,190392,OB Procedures,3870
2013,190392,Musculoskeletal,876
2013,190392,Skin,95
2013,190392,Diagnostic/Therapeutic,4386
2013,190392,Other Interventions,89
2013,190400,Nervous System,531
2013,190400,Endocrine System,85
2013,190400,Eye,76
2013,190400,Ear,6
2013,190400,Nose/Mouth/Pharynx,112
2013,190400,Respiratory,474
2013,190400,Cardiovascular,1682
2013,190400,Blood/Lymph Organs,58
2013,190400,Digestive,2711
2013,190400,Urinary,284
2013,190400,Male Reproductive Organs,791
2013,190400,Female Reproductive Organs,808
2013,190400,OB Procedures,3383
2013,190400,Musculoskeletal,3018
2013,190400,Skin,677
2013,190400,Diagnostic/Therapeutic,10063
2013,190400,Other Interventions,73
2013,190410,Diagnostic/Therapeutic,2643
2013,190413,Nervous System,82
2013,190413,Endocrine System,13
2013,190413,Nose/Mouth/Pharynx,4
2013,190413,Respiratory,148
2013,190413,Cardiovascular,1349
2013,190413,Blood/Lymph Organs,21
2013,190413,Digestive,918
2013,190413,Urinary,58
2013,190413,Male Reproductive Organs,6
2013,190413,Female Reproductive Organs,16
2013,190413,OB Procedures,1
2013,190413,Musculoskeletal,419
2013,190413,Skin,121
2013,190413,Diagnostic/Therapeutic,917
2013,190413,Other Interventions,13
2013,190422,Nervous System,328
2013,190422,Endocrine System,84
2013,190422,Eye,9
2013,190422,Ear,1
2013,190422,Nose/Mouth/Pharynx,64
2013,190422,Respiratory,401
2013,190422,Cardiovascular,2400
2013,190422,Blood/Lymph Organs,65
2013,190422,Digestive,2907
2013,190422,Urinary,211
2013,190422,Male Reproductive Organs,896
2013,190422,Female Reproductive Organs,647
2013,190422,OB Procedures,3094
2013,190422,Musculoskeletal,1840
2013,190422,Skin,513
2013,190422,Diagnostic/Therapeutic,3901
2013,190422,Other Interventions,57
2013,190429,Nervous System,1203
2013,190429,Endocrine System,181
2013,190429,Eye,23
2013,190429,Ear,7
2013,190429,Nose/Mouth/Pharynx,192
2013,190500,Eye,1
2013,190429,Respiratory,508
2013,190429,Cardiovascular,4678
2013,190429,Blood/Lymph Organs,107
2013,190429,Digestive,2322
2013,190429,Urinary,434
2013,190429,Male Reproductive Organs,433
2013,190429,Female Reproductive Organs,385
2013,190429,OB Procedures,2461
2013,190429,Musculoskeletal,2387
2013,190429,Skin,386
2013,190429,Diagnostic/Therapeutic,6340
2013,190429,Other Interventions,77
2013,190431,Nervous System,117
2013,190431,Endocrine System,49
2013,190431,Eye,8
2013,190431,Ear,2
2013,190431,Nose/Mouth/Pharynx,18
2013,190431,Respiratory,145
2013,190431,Cardiovascular,671
2013,190431,Blood/Lymph Organs,46
2013,190431,Digestive,2368
2013,190431,Urinary,289
2013,190431,Male Reproductive Organs,728
2013,190431,Female Reproductive Organs,177
2013,190431,OB Procedures,2111
2013,190431,Musculoskeletal,947
2013,190431,Skin,260
2013,190431,Diagnostic/Therapeutic,2816
2013,190431,Other Interventions,29
2013,190432,Nervous System,87
2013,190432,Endocrine System,22
2013,190432,Eye,7
2013,190432,Nose/Mouth/Pharynx,19
2013,190432,Respiratory,209
2013,190432,Cardiovascular,503
2013,190432,Blood/Lymph Organs,21
2013,190432,Digestive,1223
2013,190432,Urinary,126
2013,190432,Male Reproductive Organs,308
2013,190432,Female Reproductive Organs,166
2013,190432,OB Procedures,2036
2013,190432,Musculoskeletal,1070
2013,190432,Skin,120
2013,190432,Diagnostic/Therapeutic,2688
2013,190432,Other Interventions,43
2013,190434,Nervous System,69
2013,190434,Endocrine System,23
2013,190434,Eye,8
2013,190434,Ear,7
2013,190434,Nose/Mouth/Pharynx,35
2013,190434,Respiratory,240
2013,190434,Cardiovascular,484
2013,190434,Blood/Lymph Organs,14
2013,190434,Digestive,2253
2013,190434,Urinary,244
2013,190434,Male Reproductive Organs,809
2013,190434,Female Reproductive Organs,203
2013,190434,OB Procedures,1806
2013,190434,Musculoskeletal,774
2013,190434,Skin,272
2013,190434,Diagnostic/Therapeutic,2011
2013,190434,Other Interventions,29
2013,190449,Nose/Mouth/Pharynx,2
2013,190449,Respiratory,39
2013,190449,Cardiovascular,315
2013,190449,Blood/Lymph Organs,2
2013,190449,Digestive,166
2013,190449,Urinary,2
2013,190449,Musculoskeletal,41
2013,190449,Skin,63
2013,190449,Diagnostic/Therapeutic,508
2013,190462,Diagnostic/Therapeutic,852
2013,190468,Nervous System,1
2013,190468,Ear,1
2013,190468,Nose/Mouth/Pharynx,1
2013,190468,Respiratory,46
2013,190468,Cardiovascular,407
2013,190468,Blood/Lymph Organs,1
2013,190468,Digestive,88
2013,190468,Urinary,3
2013,190468,Male Reproductive Organs,1
2013,190468,Musculoskeletal,93
2013,190468,Skin,63
2013,190468,Diagnostic/Therapeutic,592
2013,190470,Nervous System,244
2013,190470,Endocrine System,48
2013,190470,Eye,4
2013,190470,Ear,3
2013,190470,Nose/Mouth/Pharynx,59
2013,190470,Respiratory,267
2013,190470,Cardiovascular,1835
2013,190470,Blood/Lymph Organs,56
2013,190470,Digestive,2089
2013,190470,Urinary,173
2013,190470,Male Reproductive Organs,515
2013,190470,Female Reproductive Organs,507
2013,190470,OB Procedures,2654
2013,190470,Musculoskeletal,1219
2013,190470,Skin,380
2013,190470,Diagnostic/Therapeutic,2171
2013,190470,Other Interventions,17
2013,190475,Nervous System,26
2013,190475,Nose/Mouth/Pharynx,1
2013,190475,Respiratory,29
2013,190475,Cardiovascular,131
2013,190475,Blood/Lymph Organs,4
2013,190475,Digestive,364
2013,190475,Urinary,8
2013,190475,Male Reproductive Organs,2
2013,190475,Female Reproductive Organs,20
2013,190475,OB Procedures,2
2013,190475,Musculoskeletal,89
2013,190475,Skin,84
2013,190475,Diagnostic/Therapeutic,2097
2013,190475,Other Interventions,15
2013,190500,Nervous System,181
2013,190500,Nose/Mouth/Pharynx,5
2013,190500,Respiratory,64
2013,190500,Cardiovascular,204
2013,190500,Blood/Lymph Organs,3
2013,190500,Digestive,687
2013,190500,Urinary,46
2013,190500,Male Reproductive Organs,28
2013,190500,Female Reproductive Organs,20
2013,190500,Musculoskeletal,860
2013,190500,Skin,57
2013,190500,Diagnostic/Therapeutic,1006
2013,190500,Other Interventions,6
2013,190517,Nervous System,166
2013,190517,Endocrine System,47
2013,190517,Eye,2
2013,190517,Ear,1
2013,190517,Nose/Mouth/Pharynx,31
2013,190517,Respiratory,224
2013,190517,Cardiovascular,1206
2013,190517,Blood/Lymph Organs,25
2013,190517,Digestive,1440
2013,190517,Urinary,142
2013,190517,Male Reproductive Organs,551
2013,190517,Female Reproductive Organs,339
2013,190517,OB Procedures,2534
2013,190517,Musculoskeletal,562
2013,190517,Skin,235
2013,190517,Diagnostic/Therapeutic,1472
2013,190517,Other Interventions,36
2013,190521,Nervous System,11
2013,190521,Endocrine System,11
2013,190521,Eye,4
2013,190521,Ear,2
2013,190521,Nose/Mouth/Pharynx,12
2013,190521,Respiratory,61
2013,190521,Cardiovascular,494
2013,190521,Blood/Lymph Organs,5
2013,190521,Digestive,453
2013,190521,Urinary,28
2013,190521,Male Reproductive Organs,18
2013,190521,Female Reproductive Organs,93
2013,190521,OB Procedures,1139
2013,190521,Musculoskeletal,152
2013,190521,Skin,119
2013,190521,Diagnostic/Therapeutic,2037
2013,190521,Other Interventions,5
2013,190522,Nervous System,58
2013,190522,Endocrine System,14
2013,190522,Eye,4
2013,190522,Ear,1
2013,190522,Nose/Mouth/Pharynx,7
2013,190522,Respiratory,235
2013,190522,Cardiovascular,1221
2013,190522,Blood/Lymph Organs,24
2013,190522,Digestive,931
2013,190522,Urinary,62
2013,190522,Male Reproductive Organs,105
2013,190522,Female Reproductive Organs,135
2013,190522,OB Procedures,1804
2013,190522,Musculoskeletal,488
2013,190522,Skin,145
2013,190522,Diagnostic/Therapeutic,2989
2013,190522,Other Interventions,19
2013,190524,Nervous System,45
2013,190524,Endocrine System,5
2013,190524,Eye,1
2013,190524,Nose/Mouth/Pharynx,6
2013,190524,Respiratory,37
2013,190524,Cardiovascular,270
2013,190524,Blood/Lymph Organs,5
2013,190524,Digestive,379
2013,190524,Urinary,33
2013,190524,Male Reproductive Organs,45
2013,190524,Female Reproductive Organs,62
2013,190524,Musculoskeletal,444
2013,190524,Skin,112
2013,190524,Diagnostic/Therapeutic,2696
2013,190534,Ear,1
2013,190524,Other Interventions,3
2013,190525,Nervous System,572
2013,190525,Endocrine System,151
2013,190525,Eye,31
2013,190525,Ear,9
2013,190525,Nose/Mouth/Pharynx,142
2013,190525,Respiratory,403
2013,190525,Cardiovascular,2307
2013,190525,Blood/Lymph Organs,71
2013,190525,Digestive,2294
2013,190525,Urinary,262
2013,190525,Male Reproductive Organs,94
2013,190525,Female Reproductive Organs,765
2013,190525,OB Procedures,15
2013,190525,Musculoskeletal,2048
2013,190525,Skin,572
2013,190525,Diagnostic/Therapeutic,6590
2013,190525,Other Interventions,99
2013,190529,Nervous System,221
2013,190529,Endocrine System,26
2013,190529,Eye,12
2013,190529,Ear,5
2013,190529,Nose/Mouth/Pharynx,66
2013,190529,Respiratory,249
2013,190529,Cardiovascular,1157
2013,190529,Blood/Lymph Organs,37
2013,190529,Digestive,1811
2013,190529,Urinary,122
2013,190529,Male Reproductive Organs,417
2013,190529,Female Reproductive Organs,253
2013,190529,OB Procedures,1818
2013,190529,Musculoskeletal,1268
2013,190529,Skin,324
2013,190529,Diagnostic/Therapeutic,3024
2013,190529,Other Interventions,37
2013,190534,Nervous System,73
2013,190534,Endocrine System,1
2013,190534,Eye,7
2013,190534,Nose/Mouth/Pharynx,12
2013,190534,Respiratory,60
2013,190534,Cardiovascular,301
2013,190534,Blood/Lymph Organs,6
2013,190534,Digestive,472
2013,190534,Urinary,34
2013,190534,Male Reproductive Organs,8
2013,190534,Female Reproductive Organs,37
2013,190534,Musculoskeletal,427
2013,190534,Skin,94
2013,190534,Diagnostic/Therapeutic,457
2013,190534,Other Interventions,7
2013,190541,Nervous System,6
2013,190541,Eye,2
2013,190541,Respiratory,16
2013,190541,Cardiovascular,103
2013,190541,Digestive,22
2013,190541,Musculoskeletal,287
2013,190541,Skin,39
2013,190541,Diagnostic/Therapeutic,70
2013,190541,Other Interventions,1
2013,190547,Nervous System,14
2013,190547,Endocrine System,8
2013,190547,Nose/Mouth/Pharynx,1
2013,190547,Respiratory,40
2013,190547,Cardiovascular,209
2013,190547,Blood/Lymph Organs,10
2013,190547,Digestive,561
2013,190547,Urinary,30
2013,190547,Male Reproductive Organs,75
2013,190547,Female Reproductive Organs,103
2013,190547,OB Procedures,1431
2013,190547,Musculoskeletal,114
2013,190547,Skin,49
2013,190547,Diagnostic/Therapeutic,493
2013,190547,Other Interventions,2
2013,190552,Nervous System,3
2013,190552,Endocrine System,1
2013,190552,Eye,1
2013,190552,Nose/Mouth/Pharynx,1
2013,190552,Digestive,9
2013,190552,Musculoskeletal,1
2013,190552,Skin,5
2013,190552,Diagnostic/Therapeutic,9
2013,190555,Nervous System,1986
2013,190555,Endocrine System,359
2013,190555,Eye,29
2013,190555,Ear,15
2013,190555,Nose/Mouth/Pharynx,328
2013,190555,Respiratory,1329
2013,190555,Cardiovascular,5121
2013,190555,Blood/Lymph Organs,307
2013,190555,Digestive,5729
2013,190555,Urinary,1097
2013,190555,Male Reproductive Organs,1693
2013,190555,Female Reproductive Organs,1014
2013,190555,OB Procedures,6530
2013,190555,Musculoskeletal,5115
2013,190555,Skin,1170
2013,190555,Diagnostic/Therapeutic,7701
2013,190555,Other Interventions,291
2013,190568,Nervous System,221
2013,190568,Endocrine System,22
2013,190568,Eye,17
2013,190568,Ear,2
2013,190568,Nose/Mouth/Pharynx,32
2013,190568,Respiratory,254
2013,190568,Cardiovascular,1227
2013,190568,Blood/Lymph Organs,26
2013,190568,Digestive,1411
2013,190568,Urinary,81
2013,190568,Male Reproductive Organs,246
2013,190568,Female Reproductive Organs,263
2013,190568,OB Procedures,1480
2013,190568,Musculoskeletal,1313
2013,190568,Skin,274
2013,190568,Diagnostic/Therapeutic,2708
2013,190568,Other Interventions,67
2013,190570,Nervous System,2
2013,190570,Endocrine System,1
2013,190570,Eye,2
2013,190570,Ear,2
2013,190570,Nose/Mouth/Pharynx,1
2013,190570,Respiratory,24
2013,190570,Cardiovascular,158
2013,190570,Blood/Lymph Organs,2
2013,190570,Digestive,306
2013,190570,Urinary,7
2013,190570,Male Reproductive Organs,7
2013,190570,Female Reproductive Organs,7
2013,190570,Musculoskeletal,116
2013,190570,Skin,63
2013,190570,Diagnostic/Therapeutic,327
2013,190587,Nervous System,43
2013,190587,Endocrine System,1
2013,190587,Eye,2
2013,190587,Nose/Mouth/Pharynx,3
2013,190587,Respiratory,36
2013,190587,Cardiovascular,99
2013,190587,Blood/Lymph Organs,1
2013,190587,Digestive,189
2013,190587,Urinary,12
2013,190587,Male Reproductive Organs,24
2013,190587,Female Reproductive Organs,24
2013,190587,OB Procedures,491
2013,190587,Musculoskeletal,631
2013,190587,Skin,41
2013,190587,Diagnostic/Therapeutic,247
2013,190587,Other Interventions,4
2013,190630,Nervous System,321
2013,190630,Endocrine System,25
2013,190630,Eye,7
2013,190630,Ear,3
2013,190630,Nose/Mouth/Pharynx,42
2013,190630,Respiratory,268
2013,190630,Cardiovascular,1517
2013,190630,Blood/Lymph Organs,33
2013,190630,Digestive,2078
2013,190630,Urinary,511
2013,190630,Male Reproductive Organs,94
2013,190630,Female Reproductive Organs,391
2013,190630,OB Procedures,6695
2013,190630,Musculoskeletal,890
2013,190630,Skin,305
2013,190630,Diagnostic/Therapeutic,7125
2013,190630,Other Interventions,31
2013,190631,Nervous System,297
2013,190631,Endocrine System,34
2013,190631,Eye,4
2013,190631,Ear,2
2013,190631,Nose/Mouth/Pharynx,47
2013,190631,Respiratory,312
2013,190631,Cardiovascular,1957
2013,190631,Blood/Lymph Organs,56
2013,190631,Digestive,2142
2013,190631,Urinary,202
2013,190631,Male Reproductive Organs,595
2013,190631,Female Reproductive Organs,354
2013,190631,OB Procedures,4035
2013,190631,Musculoskeletal,1413
2013,190631,Skin,317
2013,190631,Diagnostic/Therapeutic,2476
2013,190631,Other Interventions,69
2013,190636,Nervous System,165
2013,190636,Endocrine System,26
2013,190636,Eye,4
2013,190636,Ear,2
2013,190636,Nose/Mouth/Pharynx,29
2013,190636,Respiratory,162
2013,190636,Cardiovascular,690
2013,190636,Blood/Lymph Organs,39
2013,190636,Digestive,1815
2013,190636,Urinary,84
2013,190636,Male Reproductive Organs,133
2013,190636,Female Reproductive Organs,293
2013,190636,OB Procedures,4027
2013,190636,Musculoskeletal,632
2013,190636,Skin,208
2013,190636,Diagnostic/Therapeutic,5336
2013,190636,Other Interventions,29
2013,190661,Nervous System,8
2013,190661,Respiratory,9
2013,190661,Cardiovascular,144
2013,190661,Blood/Lymph Organs,2
2013,190661,Digestive,221
2013,190661,Urinary,8
2013,190661,Male Reproductive Organs,3
2013,190661,Musculoskeletal,113
2013,190661,Skin,38
2013,190661,Diagnostic/Therapeutic,1366
2013,190673,Nervous System,22
2013,190673,Endocrine System,15
2013,190673,Nose/Mouth/Pharynx,11
2013,190673,Respiratory,51
2013,190673,Cardiovascular,112
2013,190673,Blood/Lymph Organs,7
2013,190673,Digestive,444
2013,190673,Urinary,19
2013,190673,Male Reproductive Organs,52
2013,190673,Female Reproductive Organs,65
2013,190673,OB Procedures,405
2013,190673,Musculoskeletal,256
2013,190673,Skin,42
