Year,OSHPD ID,Principal Injury Group,Count
2014,190148,Rail & Motor Vehicles,39
2014,190148,Other Vehicle/Transport,7
2014,190148,Accidental Poisoning,50
2014,190148,Misadventures/Complications,621
2014,190148,Accidental Falls,575
2014,190148,Fire Accidents,2
2014,190148,Natural/Environment,28
2014,190148,Submersion/Suffocation/Foreign Body,23
2014,190148,Other Accidents,190
2014,190148,Adverse Effects of Drugs,557
2014,190148,Self-Inflicted,56
2014,190148,Inflicted by Others,59
2014,190148,Undetermined,180
2014,190148,Late Effects of Injury,90
2014,190159,Rail & Motor Vehicles,4
2014,190159,Other Vehicle/Transport,2
2014,190159,Accidental Poisoning,5
2014,190159,Misadventures/Complications,243
2014,190159,Accidental Falls,124
2014,190159,Fire Accidents,1
2014,190159,Natural/Environment,2
2014,190159,Submersion/Suffocation/Foreign Body,8
2014,190159,Other Accidents,55
2014,190159,Adverse Effects of Drugs,127
2014,190159,Self-Inflicted,13
2014,190159,Inflicted by Others,4
2014,190159,Undetermined,9
2014,190159,Late Effects of Injury,16
2014,190163,Misadventures/Complications,6
2014,190163,Accidental Falls,11
2014,190163,Fire Accidents,1
2014,190163,Natural/Environment,2
2014,190163,Other Accidents,15
2014,190163,Adverse Effects of Drugs,42
2014,190163,Self-Inflicted,9
2014,190163,Inflicted by Others,9
2014,190163,Undetermined,1
2014,190163,Late Effects of Injury,2
2014,190170,Rail & Motor Vehicles,82
2014,190170,Other Vehicle/Transport,32
2014,190170,Accidental Poisoning,56
2014,190170,Misadventures/Complications,1604
2014,190170,Accidental Falls,561
2014,190170,Natural/Environment,61
2014,190170,Submersion/Suffocation/Foreign Body,145
2014,190170,Other Accidents,160
2014,190170,Adverse Effects of Drugs,1132
2014,190170,Self-Inflicted,27
2014,190170,Inflicted by Others,25
2014,190170,Undetermined,9
2014,190170,Late Effects of Injury,65
2014,190176,Rail & Motor Vehicles,1
2014,190176,Accidental Poisoning,8
2014,190176,Misadventures/Complications,715
2014,190176,Accidental Falls,53
2014,190176,Natural/Environment,3
2014,190176,Submersion/Suffocation/Foreign Body,7
2014,190176,Other Accidents,10
2014,190176,Adverse Effects of Drugs,2141
2014,190176,Undetermined,1
2014,190176,Late Effects of Injury,4
2014,190184,Natural/Environment,2
2014,190184,Self-Inflicted,784
2014,190184,Undetermined,1
2014,190196,Misadventures/Complications,141
2014,190196,Accidental Falls,5
2014,190196,Other Accidents,17
2014,190196,Adverse Effects of Drugs,15
2014,190196,Undetermined,3
2014,190196,Late Effects of Injury,10
2014,190197,Rail & Motor Vehicles,7
2014,190197,Other Vehicle/Transport,1
2014,190197,Accidental Poisoning,9
2014,190197,Misadventures/Complications,74
2014,190197,Accidental Falls,100
2014,190197,Fire Accidents,2
2014,190197,Natural/Environment,7
2014,190197,Submersion/Suffocation/Foreign Body,3
2014,190197,Other Accidents,36
2014,190197,Adverse Effects of Drugs,100
2014,190197,Self-Inflicted,16
2014,190197,Inflicted by Others,8
2014,190197,Undetermined,15
2014,190197,Late Effects of Injury,14
2014,190198,Rail & Motor Vehicles,17
2014,190198,Other Vehicle/Transport,7
2014,190198,Accidental Poisoning,9
2014,190198,Misadventures/Complications,199
2014,190198,Accidental Falls,186
2014,190198,Fire Accidents,2
2014,190198,Natural/Environment,21
2014,190198,Submersion/Suffocation/Foreign Body,2
2014,190198,Other Accidents,84
2014,190198,Adverse Effects of Drugs,117
2014,190198,Self-Inflicted,6
2014,190198,Inflicted by Others,22
2014,190198,Undetermined,6
2014,190198,Late Effects of Injury,7
2014,190200,Rail & Motor Vehicles,9
2014,190200,Other Vehicle/Transport,3
2014,190200,Accidental Poisoning,22
2014,190200,Misadventures/Complications,351
2014,190200,Accidental Falls,273
2014,190200,Fire Accidents,1
2014,190200,Natural/Environment,8
2014,190200,Submersion/Suffocation/Foreign Body,20
2014,190200,Other Accidents,94
2014,190200,Adverse Effects of Drugs,249
2014,190200,Self-Inflicted,27
2014,190200,Inflicted by Others,6
2014,190200,Undetermined,2
2014,190200,Late Effects of Injury,9
2014,190232,Self-Inflicted,4
2014,190232,Undetermined,1
2014,190232,Late Effects of Injury,5
2014,190240,Rail & Motor Vehicles,19
2014,190240,Other Vehicle/Transport,4
2014,190240,Accidental Poisoning,29
2014,190240,Misadventures/Complications,512
2014,190240,Accidental Falls,299
2014,190240,Natural/Environment,10
2014,190240,Submersion/Suffocation/Foreign Body,19
2014,190240,Other Accidents,85
2014,190240,Adverse Effects of Drugs,351
2014,190240,Self-Inflicted,31
2014,190240,Inflicted by Others,19
2014,190240,Undetermined,10
2014,190240,Late Effects of Injury,29
2014,190243,Rail & Motor Vehicles,17
2014,190243,Other Vehicle/Transport,8
2014,190243,Accidental Poisoning,21
2014,190243,Misadventures/Complications,373
2014,190243,Accidental Falls,342
2014,190243,Fire Accidents,2
2014,190243,Natural/Environment,4
2014,190243,Submersion/Suffocation/Foreign Body,13
2014,190243,Other Accidents,114
2014,190243,Adverse Effects of Drugs,410
2014,190243,Self-Inflicted,18
2014,190243,Inflicted by Others,7
2014,190243,Undetermined,10
2014,190243,Late Effects of Injury,22
2014,190256,Rail & Motor Vehicles,1
2014,190256,Accidental Poisoning,5
2014,190256,Misadventures/Complications,150
2014,190256,Accidental Falls,55
2014,190256,Natural/Environment,3
2014,190256,Submersion/Suffocation/Foreign Body,2
2014,190256,Other Accidents,87
2014,190256,Adverse Effects of Drugs,101
2014,190256,Self-Inflicted,3
2014,190256,Inflicted by Others,3
2014,190256,Undetermined,15
2014,190256,Late Effects of Injury,5
2014,190280,Rail & Motor Vehicles,6
2014,190280,Accidental Poisoning,17
2014,190280,Misadventures/Complications,75
2014,190280,Accidental Falls,154
2014,190280,Natural/Environment,4
2014,190280,Submersion/Suffocation/Foreign Body,8
2014,190280,Other Accidents,37
2014,190280,Adverse Effects of Drugs,226
2014,190280,Self-Inflicted,15
2014,190280,Inflicted by Others,6
2014,190280,Undetermined,11
2014,190280,Late Effects of Injury,34
2014,190298,Rail & Motor Vehicles,22
2014,190298,Other Vehicle/Transport,7
2014,190298,Accidental Poisoning,25
2014,190298,Misadventures/Complications,287
2014,190298,Accidental Falls,211
2014,190298,Natural/Environment,10
2014,190298,Submersion/Suffocation/Foreign Body,13
2014,190298,Other Accidents,54
2014,190298,Adverse Effects of Drugs,185
2014,190298,Self-Inflicted,24
2014,190298,Inflicted by Others,4
2014,190298,Undetermined,9
2014,190298,Late Effects of Injury,20
2014,190305,Misadventures/Complications,166
2014,190305,Accidental Falls,3
2014,190305,Fire Accidents,1
2014,190305,Submersion/Suffocation/Foreign Body,2
2014,190305,Other Accidents,6
2014,190305,Adverse Effects of Drugs,20
2014,190305,Late Effects of Injury,10
2014,190307,Rail & Motor Vehicles,11
2014,190307,Other Vehicle/Transport,1
2014,190307,Accidental Poisoning,8
2014,190307,Misadventures/Complications,239
2014,190307,Accidental Falls,239
2014,190307,Fire Accidents,1
2014,190307,Natural/Environment,9
2014,190307,Submersion/Suffocation/Foreign Body,5
2014,190307,Other Accidents,63
2014,190307,Adverse Effects of Drugs,118
2014,190307,Inflicted by Others,6
2014,190307,Undetermined,7
2014,190307,Late Effects of Injury,16
2014,190315,Rail & Motor Vehicles,16
2014,190315,Other Vehicle/Transport,2
2014,190315,Accidental Poisoning,20
2014,190315,Misadventures/Complications,360
2014,190315,Accidental Falls,272
2014,190315,Natural/Environment,3
2014,190315,Submersion/Suffocation/Foreign Body,22
2014,190315,Other Accidents,120
2014,190315,Adverse Effects of Drugs,302
2014,190315,Self-Inflicted,19
2014,190315,Inflicted by Others,3
2014,190315,Undetermined,6
2014,190315,Late Effects of Injury,55
2014,190317,Accidental Falls,1
2014,190317,Inflicted by Others,3
2014,190323,Rail & Motor Vehicles,40
2014,190547,Inflicted by Others,6
2014,190323,Other Vehicle/Transport,10
2014,190323,Accidental Poisoning,54
2014,190323,Misadventures/Complications,820
2014,190323,Accidental Falls,747
2014,190323,Natural/Environment,20
2014,190323,Submersion/Suffocation/Foreign Body,29
2014,190323,Other Accidents,247
2014,190323,Adverse Effects of Drugs,765
2014,190323,Self-Inflicted,119
2014,190323,Inflicted by Others,37
2014,190323,Undetermined,38
2014,190323,Late Effects of Injury,26
2014,190328,Rail & Motor Vehicles,1
2014,190328,Misadventures/Complications,47
2014,190328,Accidental Falls,56
2014,190328,Natural/Environment,2
2014,190328,Submersion/Suffocation/Foreign Body,1
2014,190328,Other Accidents,40
2014,190328,Adverse Effects of Drugs,26
2014,190328,Self-Inflicted,6
2014,190328,Undetermined,3
2014,190328,Late Effects of Injury,1
2014,190352,Rail & Motor Vehicles,4
2014,190352,Accidental Poisoning,6
2014,190352,Misadventures/Complications,63
2014,190352,Accidental Falls,44
2014,190352,Natural/Environment,11
2014,190352,Submersion/Suffocation/Foreign Body,8
2014,190352,Other Accidents,26
2014,190352,Adverse Effects of Drugs,57
2014,190352,Self-Inflicted,3
2014,190352,Inflicted by Others,3
2014,190352,Undetermined,12
2014,190380,Rail & Motor Vehicles,2
2014,190380,Accidental Poisoning,4
2014,190380,Misadventures/Complications,150
2014,190380,Accidental Falls,143
2014,190380,Fire Accidents,1
2014,190380,Natural/Environment,4
2014,190380,Submersion/Suffocation/Foreign Body,3
2014,190380,Other Accidents,116
2014,190380,Adverse Effects of Drugs,124
2014,190380,Self-Inflicted,11
2014,190380,Inflicted by Others,18
2014,190380,Undetermined,6
2014,190380,Late Effects of Injury,5
2014,190382,Rail & Motor Vehicles,28
2014,190382,Other Vehicle/Transport,3
2014,190382,Accidental Poisoning,30
2014,190382,Misadventures/Complications,626
2014,190382,Accidental Falls,473
2014,190382,Fire Accidents,1
2014,190382,Natural/Environment,11
2014,190382,Submersion/Suffocation/Foreign Body,21
2014,190382,Other Accidents,121
2014,190382,Adverse Effects of Drugs,269
2014,190382,Self-Inflicted,22
2014,190382,Inflicted by Others,32
2014,190382,Undetermined,44
2014,190382,Late Effects of Injury,63
2014,190385,Rail & Motor Vehicles,381
2014,190385,Other Vehicle/Transport,36
2014,190385,Accidental Poisoning,61
2014,190385,Misadventures/Complications,735
2014,190385,Accidental Falls,694
2014,190385,Fire Accidents,4
2014,190385,Natural/Environment,30
2014,190385,Submersion/Suffocation/Foreign Body,23
2014,190385,Other Accidents,216
2014,190385,Adverse Effects of Drugs,640
2014,190385,Self-Inflicted,37
2014,190385,Inflicted by Others,124
2014,190385,Undetermined,22
2014,190385,Late Effects of Injury,72
2014,190392,Rail & Motor Vehicles,19
2014,190392,Other Vehicle/Transport,6
2014,190392,Accidental Poisoning,21
2014,190392,Misadventures/Complications,587
2014,190392,Accidental Falls,397
2014,190392,Fire Accidents,4
2014,190392,Natural/Environment,18
2014,190392,Submersion/Suffocation/Foreign Body,10
2014,190392,Other Accidents,84
2014,190392,Adverse Effects of Drugs,244
2014,190392,Self-Inflicted,25
2014,190392,Inflicted by Others,19
2014,190392,Undetermined,24
2014,190392,Late Effects of Injury,19
2014,190400,Rail & Motor Vehicles,327
2014,190400,Other Vehicle/Transport,92
2014,190400,Accidental Poisoning,128
2014,190400,Misadventures/Complications,1251
2014,190400,Accidental Falls,1229
2014,190400,Fire Accidents,5
2014,190400,Natural/Environment,66
2014,190400,Submersion/Suffocation/Foreign Body,60
2014,190400,Other Accidents,389
2014,190400,Adverse Effects of Drugs,1305
2014,190400,Self-Inflicted,143
2014,190400,Inflicted by Others,102
2014,190400,Undetermined,16
2014,190400,Late Effects of Injury,133
2014,190410,Accidental Falls,2
2014,190410,Other Accidents,78
2014,190410,Self-Inflicted,4
2014,190413,Rail & Motor Vehicles,17
2014,190413,Accidental Poisoning,33
2014,190413,Misadventures/Complications,540
2014,190413,Accidental Falls,244
2014,190413,Fire Accidents,1
2014,190413,Natural/Environment,6
2014,190413,Submersion/Suffocation/Foreign Body,14
2014,190413,Other Accidents,87
2014,190413,Adverse Effects of Drugs,270
2014,190413,Self-Inflicted,92
2014,190413,Inflicted by Others,16
2014,190413,Undetermined,7
2014,190413,Late Effects of Injury,40
2014,190422,Rail & Motor Vehicles,49
2014,190422,Other Vehicle/Transport,21
2014,190422,Accidental Poisoning,84
2014,190422,Misadventures/Complications,1503
2014,190422,Accidental Falls,907
2014,190422,Fire Accidents,19
2014,190422,Natural/Environment,32
2014,190422,Submersion/Suffocation/Foreign Body,62
2014,190422,Other Accidents,342
2014,190422,Adverse Effects of Drugs,1281
2014,190422,Self-Inflicted,46
2014,190422,Inflicted by Others,19
2014,190422,Undetermined,22
2014,190422,War,1
2014,190422,Late Effects of Injury,73
2014,190429,Rail & Motor Vehicles,38
2014,190429,Other Vehicle/Transport,8
2014,190429,Accidental Poisoning,25
2014,190429,Misadventures/Complications,1961
2014,190429,Accidental Falls,417
2014,190429,Natural/Environment,12
2014,190429,Submersion/Suffocation/Foreign Body,29
2014,190429,Other Accidents,193
2014,190429,Adverse Effects of Drugs,886
2014,190429,Self-Inflicted,53
2014,190429,Inflicted by Others,41
2014,190429,Undetermined,14
2014,190429,Late Effects of Injury,48
2014,190431,Rail & Motor Vehicles,14
2014,190431,Other Vehicle/Transport,3
2014,190431,Accidental Poisoning,27
2014,190431,Misadventures/Complications,782
2014,190431,Accidental Falls,289
2014,190431,Fire Accidents,1
2014,190431,Natural/Environment,12
2014,190431,Submersion/Suffocation/Foreign Body,11
2014,190431,Other Accidents,117
2014,190431,Adverse Effects of Drugs,506
2014,190431,Self-Inflicted,20
2014,190431,Inflicted by Others,6
2014,190431,Undetermined,8
2014,190431,Late Effects of Injury,20
2014,190432,Rail & Motor Vehicles,28
2014,190432,Other Vehicle/Transport,10
2014,190432,Accidental Poisoning,20
2014,190432,Misadventures/Complications,543
2014,190432,Accidental Falls,360
2014,190432,Natural/Environment,17
2014,190432,Submersion/Suffocation/Foreign Body,15
2014,190432,Other Accidents,94
2014,190432,Adverse Effects of Drugs,319
2014,190432,Self-Inflicted,25
2014,190432,Inflicted by Others,7
2014,190432,Undetermined,19
2014,190432,War,1
2014,190432,Late Effects of Injury,38
2014,190434,Rail & Motor Vehicles,27
2014,190434,Other Vehicle/Transport,10
2014,190434,Accidental Poisoning,34
2014,190434,Misadventures/Complications,552
2014,190434,Accidental Falls,282
2014,190434,Fire Accidents,2
2014,190434,Natural/Environment,10
2014,190434,Submersion/Suffocation/Foreign Body,21
2014,190434,Other Accidents,108
2014,190434,Adverse Effects of Drugs,506
2014,190434,Self-Inflicted,18
2014,190434,Inflicted by Others,17
2014,190434,Undetermined,18
2014,190434,Late Effects of Injury,15
2014,190449,Rail & Motor Vehicles,4
2014,190449,Misadventures/Complications,386
2014,190449,Accidental Falls,15
2014,190449,Submersion/Suffocation/Foreign Body,5
2014,190449,Other Accidents,12
2014,190449,Adverse Effects of Drugs,78
2014,190449,Self-Inflicted,2
2014,190449,Inflicted by Others,1
2014,190449,Late Effects of Injury,18
2014,190462,Accidental Poisoning,1
2014,190462,Accidental Falls,9
2014,190462,Fire Accidents,5
2014,190462,Natural/Environment,3
2014,190462,Other Accidents,16
2014,190462,Adverse Effects of Drugs,7
2014,190462,Self-Inflicted,5
2014,190462,Inflicted by Others,3
2014,190462,Undetermined,2
2014,190462,Late Effects of Injury,44
2014,190468,Rail & Motor Vehicles,1
2014,190468,Accidental Poisoning,2
2014,190468,Misadventures/Complications,352
2014,190468,Accidental Falls,19
2014,190468,Fire Accidents,2
2014,190468,Natural/Environment,1
2014,190468,Submersion/Suffocation/Foreign Body,3
2014,190468,Other Accidents,105
2014,190468,Adverse Effects of Drugs,78
2014,190468,Self-Inflicted,1
2014,190468,Undetermined,5
2014,190468,Late Effects of Injury,46
2014,190470,Rail & Motor Vehicles,52
2014,190470,Other Vehicle/Transport,25
2014,190470,Accidental Poisoning,60
2014,190470,Misadventures/Complications,778
2014,190470,Accidental Falls,828
2014,190470,Fire Accidents,2
2014,190470,Natural/Environment,18
2014,190470,Submersion/Suffocation/Foreign Body,19
2014,190470,Other Accidents,236
2014,190470,Adverse Effects of Drugs,649
2014,190470,Self-Inflicted,36
2014,190470,Inflicted by Others,26
2014,190470,Undetermined,32
2014,190470,Late Effects of Injury,48
2014,190475,Rail & Motor Vehicles,15
2014,190475,Other Vehicle/Transport,7
2014,190475,Accidental Poisoning,11
2014,190475,Misadventures/Complications,93
2014,190475,Accidental Falls,204
2014,190475,Fire Accidents,1
2014,190475,Natural/Environment,8
2014,190475,Submersion/Suffocation/Foreign Body,15
2014,190475,Other Accidents,80
2014,190475,Adverse Effects of Drugs,126
2014,190475,Self-Inflicted,102
2014,190475,Inflicted by Others,14
2014,190475,Undetermined,28
2014,190475,Late Effects of Injury,11
2014,190500,Rail & Motor Vehicles,13
2014,190500,Other Vehicle/Transport,11
2014,190500,Accidental Poisoning,17
2014,190500,Misadventures/Complications,294
2014,190500,Accidental Falls,235
2014,190500,Fire Accidents,2
2014,190500,Natural/Environment,11
2014,190500,Submersion/Suffocation/Foreign Body,12
2014,190500,Other Accidents,51
2014,190500,Adverse Effects of Drugs,106
2014,190500,Self-Inflicted,17
2014,190500,Inflicted by Others,8
2014,190500,Undetermined,8
2014,190500,Late Effects of Injury,15
2014,190517,Rail & Motor Vehicles,24
2014,190517,Other Vehicle/Transport,4
2014,190517,Accidental Poisoning,29
2014,190517,Misadventures/Complications,612
2014,190517,Accidental Falls,495
2014,190517,Fire Accidents,1
2014,190517,Natural/Environment,27
2014,190517,Submersion/Suffocation/Foreign Body,51
2014,190517,Other Accidents,148
2014,190517,Adverse Effects of Drugs,470
2014,190517,Self-Inflicted,32
2014,190517,Inflicted by Others,3
2014,190517,Undetermined,21
2014,190517,Late Effects of Injury,17
2014,190521,Rail & Motor Vehicles,23
2014,190521,Other Vehicle/Transport,3
2014,190521,Accidental Poisoning,14
2014,190521,Misadventures/Complications,438
2014,190521,Accidental Falls,173
2014,190521,Fire Accidents,1
2014,190521,Natural/Environment,14
2014,190521,Submersion/Suffocation/Foreign Body,11
2014,190521,Other Accidents,125
2014,190521,Adverse Effects of Drugs,172
2014,190521,Self-Inflicted,23
2014,190521,Inflicted by Others,6
2014,190521,Undetermined,31
2014,190521,Late Effects of Injury,86
2014,190522,Rail & Motor Vehicles,22
2014,190522,Other Vehicle/Transport,12
2014,190522,Accidental Poisoning,18
2014,190522,Misadventures/Complications,403
2014,190522,Accidental Falls,342
2014,190522,Natural/Environment,13
2014,190522,Submersion/Suffocation/Foreign Body,10
2014,190522,Other Accidents,86
2014,190522,Adverse Effects of Drugs,360
2014,190522,Self-Inflicted,31
2014,190522,Inflicted by Others,6
2014,190522,Undetermined,11
2014,190522,Late Effects of Injury,23
2014,190524,Rail & Motor Vehicles,5
2014,190524,Other Vehicle/Transport,4
2014,190524,Accidental Poisoning,18
2014,190524,Misadventures/Complications,358
2014,190524,Accidental Falls,180
2014,190524,Fire Accidents,3
2014,190524,Natural/Environment,17
2014,190524,Submersion/Suffocation/Foreign Body,9
2014,190524,Other Accidents,173
2014,190524,Adverse Effects of Drugs,139
2014,190524,Self-Inflicted,126
2014,190524,Inflicted by Others,14
2014,190524,Undetermined,19
2014,190524,Late Effects of Injury,259
2014,190525,Rail & Motor Vehicles,394
2014,190525,Other Vehicle/Transport,51
2014,190525,Accidental Poisoning,61
2014,190525,Misadventures/Complications,1428
2014,190525,Accidental Falls,863
2014,190525,Fire Accidents,1
2014,190525,Natural/Environment,37
2014,190525,Submersion/Suffocation/Foreign Body,40
2014,190525,Other Accidents,255
2014,190525,Adverse Effects of Drugs,1099
2014,190525,Self-Inflicted,40
2014,190525,Inflicted by Others,124
2014,190525,Undetermined,18
2014,190525,Late Effects of Injury,99
2014,190529,Rail & Motor Vehicles,46
2014,190529,Other Vehicle/Transport,10
2014,190529,Accidental Poisoning,78
2014,190529,Misadventures/Complications,823
2014,190529,Accidental Falls,987
2014,190529,Fire Accidents,1
2014,190529,Natural/Environment,50
2014,190529,Submersion/Suffocation/Foreign Body,38
2014,190529,Other Accidents,195
2014,190529,Adverse Effects of Drugs,828
2014,190529,Self-Inflicted,56
2014,190529,Inflicted by Others,16
2014,190529,Undetermined,30
2014,190529,Late Effects of Injury,46
2014,190534,Rail & Motor Vehicles,10
2014,190534,Other Vehicle/Transport,1
2014,190534,Accidental Poisoning,26
2014,190534,Misadventures/Complications,262
2014,190534,Accidental Falls,170
2014,190534,Fire Accidents,1
2014,190534,Natural/Environment,10
2014,190534,Submersion/Suffocation/Foreign Body,4
2014,190534,Other Accidents,56
2014,190534,Adverse Effects of Drugs,218
2014,190534,Self-Inflicted,20
2014,190534,Inflicted by Others,11
2014,190534,Undetermined,6
2014,190534,Late Effects of Injury,94
2014,190541,Rail & Motor Vehicles,13
2014,190541,Other Vehicle/Transport,1
2014,190541,Misadventures/Complications,59
2014,190541,Accidental Falls,12
2014,190541,Other Accidents,65
2014,190541,Adverse Effects of Drugs,4
2014,190541,Late Effects of Injury,42
2014,190547,Rail & Motor Vehicles,4
2014,190547,Other Vehicle/Transport,2
2014,190547,Accidental Poisoning,10
2014,190547,Misadventures/Complications,128
2014,190547,Accidental Falls,112
2014,190547,Fire Accidents,1
2014,190547,Natural/Environment,3
2014,190547,Submersion/Suffocation/Foreign Body,13
2014,190547,Other Accidents,45
2014,190547,Adverse Effects of Drugs,125
2014,190547,Self-Inflicted,4
2014,190547,Undetermined,4
2014,190547,Late Effects of Injury,3
2014,190552,Accidental Falls,3
2014,190552,Other Accidents,2
2014,190552,Adverse Effects of Drugs,2
2014,190555,Rail & Motor Vehicles,545
2014,190555,Other Vehicle/Transport,51
2014,190555,Accidental Poisoning,126
2014,190555,Misadventures/Complications,5307
2014,190555,Accidental Falls,1775
2014,190555,Fire Accidents,1
2014,190555,Natural/Environment,74
2014,190555,Submersion/Suffocation/Foreign Body,92
2014,190555,Other Accidents,473
2014,190555,Adverse Effects of Drugs,3229
2014,190555,Self-Inflicted,99
2014,190555,Inflicted by Others,201
2014,190555,Undetermined,34
2014,190555,Late Effects of Injury,160
2014,190568,Rail & Motor Vehicles,327
2014,190568,Other Vehicle/Transport,31
2014,190568,Accidental Poisoning,70
2014,190568,Misadventures/Complications,467
2014,190568,Accidental Falls,794
2014,190568,Fire Accidents,3
2014,190568,Natural/Environment,15
2014,190568,Submersion/Suffocation/Foreign Body,38
2014,190568,Other Accidents,206
2014,190568,Adverse Effects of Drugs,409
2014,190568,Self-Inflicted,154
2014,190568,Inflicted by Others,73
2014,190568,Undetermined,23
2014,190568,War,1
2014,190568,Late Effects of Injury,77
2014,190570,Rail & Motor Vehicles,12
2014,190570,Other Vehicle/Transport,1
2014,190570,Accidental Poisoning,11
2014,190570,Misadventures/Complications,158
2014,190570,Accidental Falls,146
2014,190570,Fire Accidents,2
2014,190570,Natural/Environment,7
2014,190570,Submersion/Suffocation/Foreign Body,13
2014,190570,Other Accidents,53
2014,190570,Adverse Effects of Drugs,38
2014,190570,Self-Inflicted,3
2014,190570,Inflicted by Others,4
2014,190570,Undetermined,8
2014,190570,Late Effects of Injury,2
2014,190587,Rail & Motor Vehicles,8
2014,190587,Other Vehicle/Transport,3
2014,190587,Accidental Poisoning,7
2014,190587,Misadventures/Complications,80
2014,190587,Accidental Falls,104
2014,190587,Fire Accidents,2
2014,190587,Natural/Environment,11
2014,190587,Other Accidents,48
2014,190587,Adverse Effects of Drugs,119
2014,190587,Self-Inflicted,141
2014,190587,Inflicted by Others,35
2014,190587,Undetermined,24
2014,190587,Late Effects of Injury,30
2014,190630,Rail & Motor Vehicles,42
2014,190630,Other Vehicle/Transport,10
2014,190630,Accidental Poisoning,54
2014,190630,Misadventures/Complications,747
2014,190630,Accidental Falls,559
2014,190630,Natural/Environment,30
2014,190630,Submersion/Suffocation/Foreign Body,26
2014,190630,Other Accidents,117
2014,190630,Adverse Effects of Drugs,508
2014,190630,Self-Inflicted,35
2014,190630,Inflicted by Others,31
2014,190630,Undetermined,24
2014,190630,Late Effects of Injury,68
2014,190631,Rail & Motor Vehicles,36
2014,190631,Other Vehicle/Transport,11
2014,190631,Accidental Poisoning,42
2014,190631,Misadventures/Complications,1307
2014,190631,Accidental Falls,778
2014,190631,Fire Accidents,4
2014,190631,Natural/Environment,40
2014,190631,Submersion/Suffocation/Foreign Body,31
2014,190631,Other Accidents,239
2014,190631,Adverse Effects of Drugs,1226
2014,190631,Self-Inflicted,29
2014,190631,Inflicted by Others,20
2014,190631,Undetermined,14
2014,190631,Late Effects of Injury,86
2014,190636,Rail & Motor Vehicles,38
2014,190636,Other Vehicle/Transport,8
2014,190636,Accidental Poisoning,36
2014,190636,Misadventures/Complications,648
2014,190636,Accidental Falls,360
2014,190636,Natural/Environment,16
2014,190636,Submersion/Suffocation/Foreign Body,21
2014,190636,Other Accidents,105
2014,190636,Adverse Effects of Drugs,312
2014,190636,Self-Inflicted,33
2014,190636,Inflicted by Others,20
2014,190636,Undetermined,9
2014,190636,Late Effects of Injury,47
2014,190661,Rail & Motor Vehicles,4
2014,190661,Accidental Poisoning,1
2014,190661,Misadventures/Complications,162
2014,190661,Accidental Falls,72
2014,190661,Natural/Environment,3
2014,190661,Submersion/Suffocation/Foreign Body,1
2014,190661,Other Accidents,47
2014,190661,Adverse Effects of Drugs,130
2014,190661,Self-Inflicted,18
2014,190661,Undetermined,2
2014,190661,Late Effects of Injury,7
2014,190673,Rail & Motor Vehicles,6
2014,190673,Other Vehicle/Transport,2
2014,190673,Accidental Poisoning,4
2014,190673,Misadventures/Complications,115
2014,190673,Accidental Falls,166
2014,190673,Fire Accidents,1
2014,190673,Natural/Environment,3
2014,190673,Submersion/Suffocation/Foreign Body,4
2014,190673,Other Accidents,37
2014,190673,Adverse Effects of Drugs,134
2014,190673,Self-Inflicted,10
2014,190673,Inflicted by Others,1
2014,190673,Undetermined,20
2014,190673,Late Effects of Injury,9
2014,190680,Rail & Motor Vehicles,21
2014,190680,Other Vehicle/Transport,8
2014,190680,Accidental Poisoning,23
2014,190680,Misadventures/Complications,180
2014,190680,Accidental Falls,274
2014,190680,Natural/Environment,8
2014,190680,Submersion/Suffocation/Foreign Body,13
2014,190680,Other Accidents,73
2014,190680,Adverse Effects of Drugs,230
2014,190680,Self-Inflicted,46
2014,190680,Inflicted by Others,11
2014,190680,Undetermined,23
2014,190680,Late Effects of Injury,78
2014,190681,Rail & Motor Vehicles,24
2014,190681,Misadventures/Complications,3
2014,190681,Accidental Falls,20
2014,190681,Other Accidents,93
2014,190681,Inflicted by Others,1
2014,190681,Late Effects of Injury,46
2014,190687,Rail & Motor Vehicles,37
2014,190687,Other Vehicle/Transport,21
2014,190687,Accidental Poisoning,60
2014,190687,Misadventures/Complications,1175
2014,190687,Accidental Falls,702
2014,190687,Natural/Environment,38
2014,190687,Submersion/Suffocation/Foreign Body,51
2014,190687,Other Accidents,163
2014,190687,Adverse Effects of Drugs,1090
2014,190687,Self-Inflicted,13
2014,190687,Inflicted by Others,15
2014,190687,Undetermined,8
2014,190687,Late Effects of Injury,71
2014,190696,Rail & Motor Vehicles,23
2014,190696,Other Vehicle/Transport,1
2014,190696,Accidental Poisoning,15
2014,190696,Misadventures/Complications,70
2014,190696,Accidental Falls,73
2014,190696,Natural/Environment,9
2014,190696,Submersion/Suffocation/Foreign Body,5
2014,190696,Other Accidents,35
2014,190696,Adverse Effects of Drugs,66
2014,190696,Self-Inflicted,29
2014,190696,Inflicted by Others,16
2014,190696,Undetermined,2
2014,190696,Late Effects of Injury,8
2014,190708,Rail & Motor Vehicles,25
2014,190708,Other Vehicle/Transport,4
2014,190708,Accidental Poisoning,46
2014,190708,Misadventures/Complications,265
2014,190708,Accidental Falls,312
2014,190708,Natural/Environment,14
2014,190708,Submersion/Suffocation/Foreign Body,11
2014,190708,Other Accidents,81
2014,190708,Adverse Effects of Drugs,226
2014,190708,Self-Inflicted,63
2014,190708,Inflicted by Others,12
2014,190708,Undetermined,24
