Year,Oshpd_ID,Facility_Name,Type_Of_Control,County_Name,Admission_Type,Count
2013,334018,MENIFEE VALLEY MEDICAL CENTER,Investor,RIVERSIDE,Scheduled,396
2013,334018,MENIFEE VALLEY MEDICAL CENTER,Investor,RIVERSIDE,Unscheduled,2634
2013,334018,MENIFEE VALLEY MEDICAL CENTER,Investor,RIVERSIDE,Unknown,1
2013,334025,KAISER FND HOSP - RIVERSIDE,Non-Profit,RIVERSIDE,Scheduled,2032
2013,334025,KAISER FND HOSP - RIVERSIDE,Non-Profit,RIVERSIDE,Unscheduled,9639
2013,334025,KAISER FND HOSP - RIVERSIDE,Non-Profit,RIVERSIDE,"Infant, under 24 hrs old",2920
2013,334048,KAISER FND HOSPITAL - MORENO VALLEY,Non-Profit,RIVERSIDE,Scheduled,481
2013,334048,KAISER FND HOSPITAL - MORENO VALLEY,Non-Profit,RIVERSIDE,Unscheduled,3728
2013,334048,KAISER FND HOSPITAL - MORENO VALLEY,Non-Profit,RIVERSIDE,"Infant, under 24 hrs old",1049
2013,334048,KAISER FND HOSPITAL - MORENO VALLEY,Non-Profit,RIVERSIDE,Unknown,3
2013,334068,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,Investor,RIVERSIDE,Scheduled,1479
2013,334068,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,Investor,RIVERSIDE,Unscheduled,13443
2013,334068,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,Investor,RIVERSIDE,"Infant, under 24 hrs old",3179
2013,334068,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,Investor,RIVERSIDE,Unknown,8
2013,334457,OASIS PSYCHIATRIC HEALTH FACILITY,Investor,RIVERSIDE,Unscheduled,1005
2013,334487,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER,City/County,RIVERSIDE,Scheduled,1348
2013,334487,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER,City/County,RIVERSIDE,Unscheduled,19766
2013,334487,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER,City/County,RIVERSIDE,"Infant, under 24 hrs old",2340
2013,334564,TEMECULA VALLEY HOSPITAL,Investor,RIVERSIDE,Scheduled,1
2013,334564,TEMECULA VALLEY HOSPITAL,Investor,RIVERSIDE,Unscheduled,377
2013,334589,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,Investor,RIVERSIDE,Scheduled,1869
2013,334589,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,Investor,RIVERSIDE,Unscheduled,6881
2013,334589,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,Investor,RIVERSIDE,"Infant, under 24 hrs old",1054
2013,340913,KAISER FND HOSP - SACRAMENTO,Non-Profit,SACRAMENTO,Scheduled,2971
2013,340913,KAISER FND HOSP - SACRAMENTO,Non-Profit,SACRAMENTO,Unscheduled,6874
2013,340913,KAISER FND HOSP - SACRAMENTO,Non-Profit,SACRAMENTO,"Infant, under 24 hrs old",1
2013,340947,MERCY GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Scheduled,5212
2013,340947,MERCY GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Unscheduled,11012
2013,340947,MERCY GENERAL HOSPITAL,Non-Profit,SACRAMENTO,"Infant, under 24 hrs old",2071
2013,340947,MERCY GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Unknown,2
2013,340950,MERCY SAN JUAN HOSPITAL,Non-Profit,SACRAMENTO,Scheduled,2980
2013,340950,MERCY SAN JUAN HOSPITAL,Non-Profit,SACRAMENTO,Unscheduled,18918
2013,340950,MERCY SAN JUAN HOSPITAL,Non-Profit,SACRAMENTO,"Infant, under 24 hrs old",2327
2013,340950,MERCY SAN JUAN HOSPITAL,Non-Profit,SACRAMENTO,Unknown,10
2013,340951,METHODIST HOSPITAL OF SACRAMENTO,Non-Profit,SACRAMENTO,Scheduled,2306
2013,340951,METHODIST HOSPITAL OF SACRAMENTO,Non-Profit,SACRAMENTO,Unscheduled,8358
2013,340951,METHODIST HOSPITAL OF SACRAMENTO,Non-Profit,SACRAMENTO,"Infant, under 24 hrs old",1813
2013,340951,METHODIST HOSPITAL OF SACRAMENTO,Non-Profit,SACRAMENTO,Unknown,8
2013,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,UC,SACRAMENTO,Scheduled,6603
2013,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,UC,SACRAMENTO,Unscheduled,23031
2013,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,UC,SACRAMENTO,"Infant, under 24 hrs old",1940
2013,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,UC,SACRAMENTO,Unknown,1
2013,341051,SUTTER GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Scheduled,4605
2013,341051,SUTTER GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Unscheduled,7583
2013,341051,SUTTER GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Unknown,1
2013,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Scheduled,4761
2013,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Unscheduled,12132
2013,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,"Infant, under 24 hrs old",5666
2013,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Unknown,2
2013,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,Scheduled,2588
2013,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,Unscheduled,10017
2013,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,"Infant, under 24 hrs old",2352
2013,342392,SIERRA VISTA HOSPITAL,Investor,SACRAMENTO,Scheduled,14
2013,342392,SIERRA VISTA HOSPITAL,Investor,SACRAMENTO,Unscheduled,5738
2013,342392,SIERRA VISTA HOSPITAL,Investor,SACRAMENTO,Unknown,12
2013,344011,SACRAMENTO MENTAL HEALTH TREATMENT CENTER,City/County,SACRAMENTO,Scheduled,1
2013,344011,SACRAMENTO MENTAL HEALTH TREATMENT CENTER,City/County,SACRAMENTO,Unscheduled,1073
2013,344017,SUTTER CENTER FOR PSYCHIATRY,Non-Profit,SACRAMENTO,Scheduled,2
2013,344017,SUTTER CENTER FOR PSYCHIATRY,Non-Profit,SACRAMENTO,Unscheduled,2879
2013,344021,HERITAGE OAKS HOSPITAL,Investor,SACRAMENTO,Unscheduled,4143
2013,344021,HERITAGE OAKS HOSPITAL,Investor,SACRAMENTO,Unknown,1
2013,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,Scheduled,966
2013,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,Unscheduled,5028
2013,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,"Infant, under 24 hrs old",942
2013,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,Unknown,3
2013,344035,VIBRA HOSPITAL OF SACRAMENTO,Investor,SACRAMENTO,Scheduled,337
2013,344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,Non-Profit,SACRAMENTO,Scheduled,1057
2013,344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,Non-Profit,SACRAMENTO,Unscheduled,87
2013,344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,Non-Profit,SACRAMENTO,Unknown,1
2013,344170,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-CARMICHAEL,Investor,SACRAMENTO,Unscheduled,758
2013,344188,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SACRAMENTO,Investor,SACRAMENTO,Unscheduled,543
2013,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,Scheduled,805
2013,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,Unscheduled,1671
2013,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,"Infant, under 24 hrs old",443
2013,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,Unknown,1
2013,361110,BEAR VALLEY COMMUNITY HOSPITAL,District,SAN BERNARDINO,Scheduled,12
2013,361110,BEAR VALLEY COMMUNITY HOSPITAL,District,SAN BERNARDINO,Unscheduled,148
2013,361144,CHINO VALLEY MEDICAL CENTER,Investor,SAN BERNARDINO,Scheduled,29
2013,361144,CHINO VALLEY MEDICAL CENTER,Investor,SAN BERNARDINO,Unscheduled,5089
2013,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Scheduled,706
2013,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Unscheduled,2985
2013,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,Non-Profit,SAN BERNARDINO,"Infant, under 24 hrs old",766
2013,361223,KAISER FND HOSP - FONTANA,Non-Profit,SAN BERNARDINO,Scheduled,4036
2013,361223,KAISER FND HOSP - FONTANA,Non-Profit,SAN BERNARDINO,Unscheduled,23517
2013,361223,KAISER FND HOSP - FONTANA,Non-Profit,SAN BERNARDINO,"Infant, under 24 hrs old",5370
2013,361223,KAISER FND HOSP - FONTANA,Non-Profit,SAN BERNARDINO,Unknown,2
2013,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Scheduled,9023
2013,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Unscheduled,21547
2013,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,Non-Profit,SAN BERNARDINO,"Infant, under 24 hrs old",3065
2013,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Unknown,45
2013,361266,MOUNTAINS COMMUNITY HOSPITAL,District,SAN BERNARDINO,Scheduled,97
2013,361266,MOUNTAINS COMMUNITY HOSPITAL,District,SAN BERNARDINO,Unscheduled,178
2013,361274,KINDRED HOSPITAL ONTARIO,Investor,SAN BERNARDINO,Scheduled,891
2013,361274,KINDRED HOSPITAL ONTARIO,Investor,SAN BERNARDINO,Unknown,1
2013,361308,REDLANDS COMMUNITY HOSPITAL,Non-Profit,SAN BERNARDINO,Scheduled,4568
2013,361308,REDLANDS COMMUNITY HOSPITAL,Non-Profit,SAN BERNARDINO,Unscheduled,7192
2013,361308,REDLANDS COMMUNITY HOSPITAL,Non-Profit,SAN BERNARDINO,"Infant, under 24 hrs old",2487
2013,361308,REDLANDS COMMUNITY HOSPITAL,Non-Profit,SAN BERNARDINO,Unknown,4
2013,361318,SAN ANTONIO COMMUNITY HOSPITAL,Non-Profit,SAN BERNARDINO,Scheduled,3019
2013,361318,SAN ANTONIO COMMUNITY HOSPITAL,Non-Profit,SAN BERNARDINO,Unscheduled,12283
2013,361318,SAN ANTONIO COMMUNITY HOSPITAL,Non-Profit,SAN BERNARDINO,"Infant, under 24 hrs old",2155
2013,361318,SAN ANTONIO COMMUNITY HOSPITAL,Non-Profit,SAN BERNARDINO,Unknown,11
2013,361323,COMMUNITY HOSPITAL OF SAN BERNARDINO,Non-Profit,SAN BERNARDINO,Scheduled,434
2013,361323,COMMUNITY HOSPITAL OF SAN BERNARDINO,Non-Profit,SAN BERNARDINO,Unscheduled,10881
2013,361323,COMMUNITY HOSPITAL OF SAN BERNARDINO,Non-Profit,SAN BERNARDINO,"Infant, under 24 hrs old",2078
2013,361339,ST. BERNARDINE MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Scheduled,6301
2013,361339,ST. BERNARDINE MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Unscheduled,9361
2013,361339,ST. BERNARDINE MEDICAL CENTER,Non-Profit,SAN BERNARDINO,"Infant, under 24 hrs old",2054
2013,361339,ST. BERNARDINE MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Unknown,14
2013,361343,ST. MARY MEDICAL CENTER - APPLE VALLEY,Non-Profit,SAN BERNARDINO,Scheduled,1987
2013,361343,ST. MARY MEDICAL CENTER - APPLE VALLEY,Non-Profit,SAN BERNARDINO,Unscheduled,14017
2013,361343,ST. MARY MEDICAL CENTER - APPLE VALLEY,Non-Profit,SAN BERNARDINO,"Infant, under 24 hrs old",2420
2013,361343,ST. MARY MEDICAL CENTER - APPLE VALLEY,Non-Profit,SAN BERNARDINO,Unknown,13
2013,361370,VICTOR VALLEY GLOBAL MEDICAL CENTER,Investor,SAN BERNARDINO,Scheduled,1581
2013,361370,VICTOR VALLEY GLOBAL MEDICAL CENTER,Investor,SAN BERNARDINO,Unscheduled,4654
2013,361370,VICTOR VALLEY GLOBAL MEDICAL CENTER,Investor,SAN BERNARDINO,"Infant, under 24 hrs old",1232
2013,361370,VICTOR VALLEY GLOBAL MEDICAL CENTER,Investor,SAN BERNARDINO,Unknown,2
2013,361458,COLORADO RIVER MEDICAL CENTER,Investor,SAN BERNARDINO,Scheduled,3
2013,361458,COLORADO RIVER MEDICAL CENTER,Investor,SAN BERNARDINO,Unscheduled,482
2013,362041,HI-DESERT MEDICAL CENTER,District,SAN BERNARDINO,Scheduled,669
2013,362041,HI-DESERT MEDICAL CENTER,District,SAN BERNARDINO,Unscheduled,2897
2013,362041,HI-DESERT MEDICAL CENTER,District,SAN BERNARDINO,"Infant, under 24 hrs old",463
2013,364014,LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER,Non-Profit,SAN BERNARDINO,Scheduled,13
2013,364014,LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER,Non-Profit,SAN BERNARDINO,Unscheduled,3849
2013,364014,LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER,Non-Profit,SAN BERNARDINO,Unknown,3
2013,364050,CANYON RIDGE HOSPITAL,Investor,SAN BERNARDINO,Unscheduled,5555
2013,364050,CANYON RIDGE HOSPITAL,Investor,SAN BERNARDINO,Unknown,6
2013,364121,BALLARD REHABILITATION HOSP,Investor,SAN BERNARDINO,Scheduled,1121
2013,364144,DESERT VALLEY HOSPITAL,Investor,SAN BERNARDINO,Scheduled,1246
2013,364144,DESERT VALLEY HOSPITAL,Investor,SAN BERNARDINO,Unscheduled,8025
2013,364144,DESERT VALLEY HOSPITAL,Investor,SAN BERNARDINO,"Infant, under 24 hrs old",813
2013,364188,KINDRED HOSPITAL RANCHO,Investor,SAN BERNARDINO,Scheduled,756
2013,364188,KINDRED HOSPITAL RANCHO,Investor,SAN BERNARDINO,Unscheduled,2
2013,364231,ARROWHEAD REGIONAL MEDICAL CENTER,City/County,SAN BERNARDINO,Scheduled,2004
2013,364231,ARROWHEAD REGIONAL MEDICAL CENTER,City/County,SAN BERNARDINO,Unscheduled,20862
2013,364231,ARROWHEAD REGIONAL MEDICAL CENTER,City/County,SAN BERNARDINO,"Infant, under 24 hrs old",2482
2013,364430,BARSTOW COMMUNITY HOSPITAL,Investor,SAN BERNARDINO,Scheduled,373
2013,364430,BARSTOW COMMUNITY HOSPITAL,Investor,SAN BERNARDINO,Unscheduled,1970
2013,364430,BARSTOW COMMUNITY HOSPITAL,Investor,SAN BERNARDINO,"Infant, under 24 hrs old",338
2013,370652,ALVARADO HOSPITAL MEDICAL CENTER,Investor,SAN DIEGO,Scheduled,1054
2013,370652,ALVARADO HOSPITAL MEDICAL CENTER,Investor,SAN DIEGO,Unscheduled,5594
2013,370652,ALVARADO HOSPITAL MEDICAL CENTER,Investor,SAN DIEGO,Unknown,1
2013,370673,RADY CHILDREN'S HOSPITAL - SAN DIEGO,Non-Profit,SAN DIEGO,Scheduled,3361
2013,370673,RADY CHILDREN'S HOSPITAL - SAN DIEGO,Non-Profit,SAN DIEGO,Unscheduled,13193
2013,370673,RADY CHILDREN'S HOSPITAL - SAN DIEGO,Non-Profit,SAN DIEGO,"Infant, under 24 hrs old",1349
2013,370673,RADY CHILDREN'S HOSPITAL - SAN DIEGO,Non-Profit,SAN DIEGO,Unknown,14
2013,370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,Non-Profit,SAN DIEGO,Scheduled,1489
2013,370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,Non-Profit,SAN DIEGO,Unscheduled,1199
2013,370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,Non-Profit,SAN DIEGO,Unknown,6
2013,370694,SHARP MEMORIAL HOSPITAL,Non-Profit,SAN DIEGO,Scheduled,4158
2013,370694,SHARP MEMORIAL HOSPITAL,Non-Profit,SAN DIEGO,Unscheduled,14974
2013,370694,SHARP MEMORIAL HOSPITAL,Non-Profit,SAN DIEGO,Unknown,4
2013,370695,SHARP MARY BIRCH HOSPITAL FOR WOMEN AND NEWBORNS,Non-Profit,SAN DIEGO,Scheduled,4010
2013,370695,SHARP MARY BIRCH HOSPITAL FOR WOMEN AND NEWBORNS,Non-Profit,SAN DIEGO,Unscheduled,6581
2013,370695,SHARP MARY BIRCH HOSPITAL FOR WOMEN AND NEWBORNS,Non-Profit,SAN DIEGO,"Infant, under 24 hrs old",9189
2013,370705,FALLBROOK HOSPITAL DISTRICT,District,SAN DIEGO,Scheduled,516
2013,370705,FALLBROOK HOSPITAL DISTRICT,District,SAN DIEGO,Unscheduled,1939
2013,370705,FALLBROOK HOSPITAL DISTRICT,District,SAN DIEGO,"Infant, under 24 hrs old",367
2013,370705,FALLBROOK HOSPITAL DISTRICT,District,SAN DIEGO,Unknown,1
2013,370714,GROSSMONT HOSPITAL,Non-Profit,SAN DIEGO,Scheduled,4503
2013,370714,GROSSMONT HOSPITAL,Non-Profit,SAN DIEGO,Unscheduled,24165
2013,370714,GROSSMONT HOSPITAL,Non-Profit,SAN DIEGO,"Infant, under 24 hrs old",3851
2013,370714,GROSSMONT HOSPITAL,Non-Profit,SAN DIEGO,Unknown,22
2013,370721,KINDRED HOSPITAL - SAN DIEGO,Investor,SAN DIEGO,Scheduled,612
2013,370721,KINDRED HOSPITAL - SAN DIEGO,Investor,SAN DIEGO,Unknown,1
2013,370730,KAISER FND HOSP - SAN DIEGO,Non-Profit,SAN DIEGO,Scheduled,4443
2013,370730,KAISER FND HOSP - SAN DIEGO,Non-Profit,SAN DIEGO,Unscheduled,18918
2013,370730,KAISER FND HOSP - SAN DIEGO,Non-Profit,SAN DIEGO,"Infant, under 24 hrs old",4484
2013,370744,SCRIPPS MERCY HOSPITAL,Non-Profit,SAN DIEGO,Scheduled,3492
2013,370744,SCRIPPS MERCY HOSPITAL,Non-Profit,SAN DIEGO,Unscheduled,28978
2013,370744,SCRIPPS MERCY HOSPITAL,Non-Profit,SAN DIEGO,"Infant, under 24 hrs old",3674
2013,370745,SHARP MESA VISTA HOSPITAL,Non-Profit,SAN DIEGO,Scheduled,18
2013,370745,SHARP MESA VISTA HOSPITAL,Non-Profit,SAN DIEGO,Unscheduled,5777
2013,370749,ALVARADO PARKWAY INSTITUTE B.H.S.,Investor,SAN DIEGO,Scheduled,1
2013,370749,ALVARADO PARKWAY INSTITUTE B.H.S.,Investor,SAN DIEGO,Unscheduled,2443
2013,370755,PALOMAR HEALTH DOWNTOWN CAMPUS,District,SAN DIEGO,Scheduled,3979
2013,370755,PALOMAR HEALTH DOWNTOWN CAMPUS,District,SAN DIEGO,Unscheduled,18630
2013,370755,PALOMAR HEALTH DOWNTOWN CAMPUS,District,SAN DIEGO,"Infant, under 24 hrs old",3192
2013,370755,PALOMAR HEALTH DOWNTOWN CAMPUS,District,SAN DIEGO,Unknown,20
2013,370759,PARADISE VALLEY HOSPITAL,Investor,SAN DIEGO,Scheduled,729
2013,370759,PARADISE VALLEY HOSPITAL,Investor,SAN DIEGO,Unscheduled,8188
2013,370759,PARADISE VALLEY HOSPITAL,Investor,SAN DIEGO,"Infant, under 24 hrs old",961
2013,370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,Non-Profit,SAN DIEGO,Scheduled,5086
2013,370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,Non-Profit,SAN DIEGO,Unscheduled,10995
2013,370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,Non-Profit,SAN DIEGO,"Infant, under 24 hrs old",3887
2013,370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,Non-Profit,SAN DIEGO,Unknown,3
2013,370780,TRI-CITY MEDICAL CENTER,District,SAN DIEGO,Scheduled,2363
2013,370780,TRI-CITY MEDICAL CENTER,District,SAN DIEGO,Unscheduled,12714
2013,370780,TRI-CITY MEDICAL CENTER,District,SAN DIEGO,"Infant, under 24 hrs old",2563
2013,370780,TRI-CITY MEDICAL CENTER,District,SAN DIEGO,Unknown,1
2013,370782,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,UC,SAN DIEGO,Scheduled,6097
2013,370782,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,UC,SAN DIEGO,Unscheduled,20441
2013,370782,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,UC,SAN DIEGO,"Infant, under 24 hrs old",2469
2013,370782,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,UC,SAN DIEGO,Unknown,1
2013,370787,PROMISE HOSPITAL OF SAN DIEGO,Investor,SAN DIEGO,Scheduled,422
2013,370787,PROMISE HOSPITAL OF SAN DIEGO,Investor,SAN DIEGO,Unscheduled,195
2013,370875,SHARP CHULA VISTA MEDICAL CENTER,Non-Profit,SAN DIEGO,Scheduled,2306
2013,370875,SHARP CHULA VISTA MEDICAL CENTER,Non-Profit,SAN DIEGO,Unscheduled,11894
2013,370875,SHARP CHULA VISTA MEDICAL CENTER,Non-Profit,SAN DIEGO,"Infant, under 24 hrs old",2697
2013,370875,SHARP CHULA VISTA MEDICAL CENTER,Non-Profit,SAN DIEGO,Unknown,6
2013,370977,POMERADO HOSPITAL,District,SAN DIEGO,Scheduled,1816
2013,370977,POMERADO HOSPITAL,District,SAN DIEGO,Unscheduled,4654
2013,370977,POMERADO HOSPITAL,District,SAN DIEGO,"Infant, under 24 hrs old",1256
2013,370977,POMERADO HOSPITAL,District,SAN DIEGO,Unknown,4
2013,371256,SCRIPPS GREEN HOSPITAL,Non-Profit,SAN DIEGO,Scheduled,4669
2013,371256,SCRIPPS GREEN HOSPITAL,Non-Profit,SAN DIEGO,Unscheduled,5337
2013,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,Non-Profit,SAN DIEGO,Scheduled,1978
2013,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,Non-Profit,SAN DIEGO,Unscheduled,7420
2013,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,Non-Profit,SAN DIEGO,"Infant, under 24 hrs old",1774
2013,374024,AURORA SAN DIEGO,Investor,SAN DIEGO,Unscheduled,3234
2013,374049,SHARP MCDONALD CENTER,Non-Profit,SAN DIEGO,Scheduled,273
2013,374049,SHARP MCDONALD CENTER,Non-Profit,SAN DIEGO,Unscheduled,4
2013,374055,SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL,City/County,SAN DIEGO,Scheduled,317
2013,374055,SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL,City/County,SAN DIEGO,Unscheduled,2454
2013,374094,VIBRA HOSPITAL OF SAN DIEGO,Investor,SAN DIEGO,Scheduled,1004
2013,374094,VIBRA HOSPITAL OF SAN DIEGO,Investor,SAN DIEGO,Unscheduled,2
2013,380842,JEWISH HOME,Non-Profit,SAN FRANCISCO,Scheduled,1185
2013,380842,JEWISH HOME,Non-Profit,SAN FRANCISCO,Unscheduled,2
2013,380857,KAISER FND HOSP - SAN FRANCISCO,Non-Profit,SAN FRANCISCO,Scheduled,3063
2013,380857,KAISER FND HOSP - SAN FRANCISCO,Non-Profit,SAN FRANCISCO,Unscheduled,8431
2013,380857,KAISER FND HOSP - SAN FRANCISCO,Non-Profit,SAN FRANCISCO,"Infant, under 24 hrs old",2676
2013,380865,LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER,City/County,SAN FRANCISCO,Scheduled,884
2013,380865,LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER,City/County,SAN FRANCISCO,Unscheduled,126
2013,380868,LANGLEY PORTER PSYCHIATRIC INSTITUTE,UC,SAN FRANCISCO,Scheduled,5
2013,380868,LANGLEY PORTER PSYCHIATRIC INSTITUTE,UC,SAN FRANCISCO,Unscheduled,744
2013,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,Non-Profit,SAN FRANCISCO,Scheduled,4831
2013,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,Non-Profit,SAN FRANCISCO,Unscheduled,16526
2013,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,Non-Profit,SAN FRANCISCO,"Infant, under 24 hrs old",5185
2013,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,Non-Profit,SAN FRANCISCO,Unknown,3
2013,380933,CALIFORNIA PACIFIC MED CTR-DAVIES CAMPUS,Non-Profit,SAN FRANCISCO,Scheduled,1733
2013,380933,CALIFORNIA PACIFIC MED CTR-DAVIES CAMPUS,Non-Profit,SAN FRANCISCO,Unscheduled,2343
2013,380933,CALIFORNIA PACIFIC MED CTR-DAVIES CAMPUS,Non-Profit,SAN FRANCISCO,Unknown,3
2013,380939,SAN FRANCISCO GENERAL HOSPITAL,City/County,SAN FRANCISCO,Scheduled,2207
2013,380939,SAN FRANCISCO GENERAL HOSPITAL,City/County,SAN FRANCISCO,Unscheduled,13843
2013,380939,SAN FRANCISCO GENERAL HOSPITAL,City/County,SAN FRANCISCO,"Infant, under 24 hrs old",1106
2013,380939,SAN FRANCISCO GENERAL HOSPITAL,City/County,SAN FRANCISCO,Unknown,9
2013,380960,ST. FRANCIS MEMORIAL HOSPITAL,Non-Profit,SAN FRANCISCO,Scheduled,1800
2013,380960,ST. FRANCIS MEMORIAL HOSPITAL,Non-Profit,SAN FRANCISCO,Unscheduled,4331
2013,380964,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,Non-Profit,SAN FRANCISCO,Scheduled,867
2013,380964,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,Non-Profit,SAN FRANCISCO,Unscheduled,2921
2013,380964,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,Non-Profit,SAN FRANCISCO,"Infant, under 24 hrs old",958
2013,380964,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,Non-Profit,SAN FRANCISCO,Unknown,5
2013,380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",Non-Profit,SAN FRANCISCO,Scheduled,2738
2013,380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",Non-Profit,SAN FRANCISCO,Unscheduled,3570
2013,381154,UCSF MEDICAL CENTER,UC,SAN FRANCISCO,Scheduled,10836
2013,381154,UCSF MEDICAL CENTER,UC,SAN FRANCISCO,Unscheduled,17257
2013,381154,UCSF MEDICAL CENTER,UC,SAN FRANCISCO,"Infant, under 24 hrs old",2117
2013,381154,UCSF MEDICAL CENTER,UC,SAN FRANCISCO,Unknown,2
2013,382715,CHINESE HOSPITAL,Non-Profit,SAN FRANCISCO,Scheduled,161
2013,382715,CHINESE HOSPITAL,Non-Profit,SAN FRANCISCO,Unscheduled,1736
2013,390846,DAMERON HOSPITAL,Non-Profit,SAN JOAQUIN,Scheduled,1451
2013,390846,DAMERON HOSPITAL,Non-Profit,SAN JOAQUIN,Unscheduled,6048
2013,390846,DAMERON HOSPITAL,Non-Profit,SAN JOAQUIN,"Infant, under 24 hrs old",1289
