Year,Oshpd_ID,Facility_Name,Type_Of_Control,County_Name,Admission_Source_Route,Count
2013,260011,MAMMOTH HOSPITAL,District,MONO,Your Emergency Room,407
2013,260011,MAMMOTH HOSPITAL,District,MONO,Not Your Emergency Room (or No ER),345
2013,270744,COMMUNITY HOSPITAL MONTEREY PENINSULA,Non-Profit,MONTEREY,Your Emergency Room,6796
2013,270744,COMMUNITY HOSPITAL MONTEREY PENINSULA,Non-Profit,MONTEREY,Not Your Emergency Room (or No ER),5282
2013,270777,GEORGE L MEE MEMORIAL HOSPITAL,Non-Profit,MONTEREY,Your Emergency Room,604
2013,270777,GEORGE L MEE MEMORIAL HOSPITAL,Non-Profit,MONTEREY,Not Your Emergency Room (or No ER),1341
2013,270875,SALINAS VALLEY MEMORIAL HOSPITAL,District,MONTEREY,Your Emergency Room,6476
2013,270875,SALINAS VALLEY MEMORIAL HOSPITAL,District,MONTEREY,Not Your Emergency Room (or No ER),5740
2013,274043,NATIVIDAD MEDICAL CENTER,City/County,MONTEREY,Your Emergency Room,3762
2013,274043,NATIVIDAD MEDICAL CENTER,City/County,MONTEREY,Not Your Emergency Room (or No ER),6370
2013,281047,QUEEN OF THE VALLEY HOSPITAL - NAPA,Non-Profit,NAPA,Your Emergency Room,4354
2013,281047,QUEEN OF THE VALLEY HOSPITAL - NAPA,Non-Profit,NAPA,Not Your Emergency Room (or No ER),3491
2013,281078,ST. HELENA HOSPITAL,Non-Profit,NAPA,Your Emergency Room,1302
2013,281078,ST. HELENA HOSPITAL,Non-Profit,NAPA,Not Your Emergency Room (or No ER),4288
2013,291023,SIERRA NEVADA MEMORIAL HOSPITAL,Non-Profit,NEVADA,Your Emergency Room,3955
2013,291023,SIERRA NEVADA MEMORIAL HOSPITAL,Non-Profit,NEVADA,Not Your Emergency Room (or No ER),1433
2013,291053,TAHOE FOREST HOSPITAL,District,NEVADA,Your Emergency Room,826
2013,291053,TAHOE FOREST HOSPITAL,District,NEVADA,Not Your Emergency Room (or No ER),1258
2013,291053,TAHOE FOREST HOSPITAL,District,NEVADA,Unknown,1
2013,300032,CHILDREN'S HOSPITAL OF ORANGE COUNTY,Non-Profit,ORANGE,Your Emergency Room,5252
2013,300032,CHILDREN'S HOSPITAL OF ORANGE COUNTY,Non-Profit,ORANGE,Not Your Emergency Room (or No ER),6386
2013,300225,ORANGE COAST MEMORIAL MEDICAL CENTER,Non-Profit,ORANGE,Your Emergency Room,7161
2013,300225,ORANGE COAST MEMORIAL MEDICAL CENTER,Non-Profit,ORANGE,Not Your Emergency Room (or No ER),6807
2013,301097,ANAHEIM GENERAL HOSPITAL,Investor,ORANGE,Your Emergency Room,282
2013,301097,ANAHEIM GENERAL HOSPITAL,Investor,ORANGE,Not Your Emergency Room (or No ER),47
2013,301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,Investor,ORANGE,Your Emergency Room,8519
2013,301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,Investor,ORANGE,Not Your Emergency Room (or No ER),5205
2013,301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,Investor,ORANGE,Unknown,1
2013,301127,KINDRED HOSPITAL BREA,Investor,ORANGE,Not Your Emergency Room (or No ER),641
2013,301140,CHAPMAN MEDICAL CENTER,Investor,ORANGE,Your Emergency Room,1130
2013,301140,CHAPMAN MEDICAL CENTER,Investor,ORANGE,Not Your Emergency Room (or No ER),1201
2013,301155,COLLEGE HOSPITAL COSTA MESA,Investor,ORANGE,Not Your Emergency Room (or No ER),3112
2013,301175,FOUNTAIN VALLEY RGNL HOSP AND MED CTR - EUCLID,Investor,ORANGE,Your Emergency Room,10211
2013,301175,FOUNTAIN VALLEY RGNL HOSP AND MED CTR - EUCLID,Investor,ORANGE,Not Your Emergency Room (or No ER),9850
2013,301188,WESTERN MEDICAL CENTER HOSPITAL - ANAHEIM,Investor,ORANGE,Your Emergency Room,2305
2013,301188,WESTERN MEDICAL CENTER HOSPITAL - ANAHEIM,Investor,ORANGE,Not Your Emergency Room (or No ER),4930
2013,301205,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,Non-Profit,ORANGE,Your Emergency Room,13657
2013,301205,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,Non-Profit,ORANGE,Not Your Emergency Room (or No ER),16004
2013,301205,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,Non-Profit,ORANGE,Unknown,4
2013,301209,HUNTINGTON BEACH HOSPITAL,Investor,ORANGE,Your Emergency Room,3207
2013,301209,HUNTINGTON BEACH HOSPITAL,Investor,ORANGE,Not Your Emergency Room (or No ER),401
2013,301234,LA PALMA INTERCOMMUNITY HOSPITAL,Investor,ORANGE,Your Emergency Room,3300
2013,301234,LA PALMA INTERCOMMUNITY HOSPITAL,Investor,ORANGE,Not Your Emergency Room (or No ER),721
2013,301248,LOS ALAMITOS MEDICAL CENTER,Investor,ORANGE,Your Emergency Room,6209
2013,301248,LOS ALAMITOS MEDICAL CENTER,Investor,ORANGE,Not Your Emergency Room (or No ER),4911
2013,301258,COASTAL COMMUNITIES HOSPITAL,Investor,ORANGE,Your Emergency Room,1867
2013,301258,COASTAL COMMUNITIES HOSPITAL,Investor,ORANGE,Not Your Emergency Room (or No ER),2686
2013,301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,Non-Profit,ORANGE,Your Emergency Room,9715
2013,301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,Non-Profit,ORANGE,Not Your Emergency Room (or No ER),8386
2013,301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,UC,ORANGE,Your Emergency Room,10730
2013,301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,UC,ORANGE,Not Your Emergency Room (or No ER),9698
2013,301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,UC,ORANGE,Unknown,2
2013,301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,Investor,ORANGE,Your Emergency Room,3456
2013,301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,Investor,ORANGE,Not Your Emergency Room (or No ER),3741
2013,301297,PLACENTIA LINDA HOSPITAL,Investor,ORANGE,Your Emergency Room,2507
2013,301297,PLACENTIA LINDA HOSPITAL,Investor,ORANGE,Not Your Emergency Room (or No ER),1025
2013,301304,NEWPORT BAY HOSPITAL,Investor,ORANGE,Not Your Emergency Room (or No ER),853
2013,301317,SADDLEBACK MEMORIAL MEDICAL CENTER,Non-Profit,ORANGE,Your Emergency Room,9574
2013,301317,SADDLEBACK MEMORIAL MEDICAL CENTER,Non-Profit,ORANGE,Not Your Emergency Room (or No ER),7967
2013,301317,SADDLEBACK MEMORIAL MEDICAL CENTER,Non-Profit,ORANGE,Unknown,1
2013,301337,MISSION HOSPITAL LAGUNA BEACH,Non-Profit,ORANGE,Your Emergency Room,3213
2013,301337,MISSION HOSPITAL LAGUNA BEACH,Non-Profit,ORANGE,Not Your Emergency Room (or No ER),1011
2013,301340,ST. JOSEPH HOSPITAL - ORANGE,Non-Profit,ORANGE,Your Emergency Room,9824
2013,301340,ST. JOSEPH HOSPITAL - ORANGE,Non-Profit,ORANGE,Not Your Emergency Room (or No ER),15396
2013,301342,ST. JUDE MEDICAL CENTER,Non-Profit,ORANGE,Your Emergency Room,8291
2013,301342,ST. JUDE MEDICAL CENTER,Non-Profit,ORANGE,Not Your Emergency Room (or No ER),7749
2013,301357,NEWPORT SPECIALTY HOSPITAL,Investor,ORANGE,Not Your Emergency Room (or No ER),147
2013,301379,WEST ANAHEIM MEDICAL CENTER,Investor,ORANGE,Your Emergency Room,5068
2013,301379,WEST ANAHEIM MEDICAL CENTER,Investor,ORANGE,Not Your Emergency Room (or No ER),233
2013,301380,KINDRED HOSPITAL WESTMINSTER,Investor,ORANGE,Not Your Emergency Room (or No ER),981
2013,301566,WESTERN MEDICAL CENTER - SANTA ANA,Investor,ORANGE,Your Emergency Room,3817
2013,301566,WESTERN MEDICAL CENTER - SANTA ANA,Investor,ORANGE,Not Your Emergency Room (or No ER),5216
2013,304079,HEALTHSOUTH TUSTIN REHABILITATION HOSPITAL,Investor,ORANGE,Not Your Emergency Room (or No ER),1255
2013,304113,CHILDREN'S HOSPITAL AT MISSION,Non-Profit,ORANGE,Your Emergency Room,1024
2013,304113,CHILDREN'S HOSPITAL AT MISSION,Non-Profit,ORANGE,Not Your Emergency Room (or No ER),819
2013,304159,HEALTHBRIDGE CHILDREN'S HOSPITAL-ORANGE,Investor,ORANGE,Not Your Emergency Room (or No ER),147
2013,304409,KAISER FND HOSP - ORANGE COUNTY - ANAHEIM,Non-Profit,ORANGE,Your Emergency Room,11508
2013,304409,KAISER FND HOSP - ORANGE COUNTY - ANAHEIM,Non-Profit,ORANGE,Not Your Emergency Room (or No ER),17916
2013,304460,HOAG ORTHOPEDIC INSTITUTE,Investor,ORANGE,Your Emergency Room,1
2013,304460,HOAG ORTHOPEDIC INSTITUTE,Investor,ORANGE,Not Your Emergency Room (or No ER),4017
2013,310791,SUTTER AUBURN FAITH HOSPITAL,Non-Profit,PLACER,Your Emergency Room,3065
2013,310791,SUTTER AUBURN FAITH HOSPITAL,Non-Profit,PLACER,Not Your Emergency Room (or No ER),717
2013,311000,SUTTER ROSEVILLE MEDICAL CENTER,Non-Profit,PLACER,Your Emergency Room,12067
2013,311000,SUTTER ROSEVILLE MEDICAL CENTER,Non-Profit,PLACER,Not Your Emergency Room (or No ER),10365
2013,314024,KAISER FND HOSP - ROSEVILLE,Non-Profit,PLACER,Your Emergency Room,7974
2013,314024,KAISER FND HOSP - ROSEVILLE,Non-Profit,PLACER,Not Your Emergency Room (or No ER),14339
2013,314029,TELECARE PLACER COUNTY PSYCHIATRIC HEALTH FACILITY,Investor,PLACER,Not Your Emergency Room (or No ER),691
2013,320859,EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS,District,PLUMAS,Your Emergency Room,200
2013,320859,EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS,District,PLUMAS,Not Your Emergency Room (or No ER),37
2013,320986,PLUMAS DISTRICT HOSPITAL,District,PLUMAS,Your Emergency Room,263
2013,320986,PLUMAS DISTRICT HOSPITAL,District,PLUMAS,Not Your Emergency Room (or No ER),198
2013,321016,SENECA HEALTHCARE DISTRICT,District,PLUMAS,Your Emergency Room,165
2013,321016,SENECA HEALTHCARE DISTRICT,District,PLUMAS,Not Your Emergency Room (or No ER),18
2013,330120,"BETTY FORD CENTER AT EISENHOWER, THE",Non-Profit,RIVERSIDE,Not Your Emergency Room (or No ER),1043
2013,331152,CORONA REGIONAL MEDICAL CENTER-MAIN,Non-Profit,RIVERSIDE,Your Emergency Room,4957
2013,331152,CORONA REGIONAL MEDICAL CENTER-MAIN,Non-Profit,RIVERSIDE,Not Your Emergency Room (or No ER),3515
2013,331164,DESERT REGIONAL MEDICAL CENTER,Investor,RIVERSIDE,Your Emergency Room,9921
2013,331164,DESERT REGIONAL MEDICAL CENTER,Investor,RIVERSIDE,Not Your Emergency Room (or No ER),10786
2013,331168,EISENHOWER MEDICAL CENTER,Non-Profit,RIVERSIDE,Your Emergency Room,13607
2013,331168,EISENHOWER MEDICAL CENTER,Non-Profit,RIVERSIDE,Not Your Emergency Room (or No ER),4871
2013,331194,HEMET VALLEY MEDICAL CENTER,Investor,RIVERSIDE,Your Emergency Room,7061
2013,331194,HEMET VALLEY MEDICAL CENTER,Investor,RIVERSIDE,Not Your Emergency Room (or No ER),4864
2013,331194,HEMET VALLEY MEDICAL CENTER,Investor,RIVERSIDE,Unknown,22
2013,331216,JOHN F KENNEDY MEMORIAL HOSPITAL,Investor,RIVERSIDE,Your Emergency Room,4208
2013,331216,JOHN F KENNEDY MEMORIAL HOSPITAL,Investor,RIVERSIDE,Not Your Emergency Room (or No ER),6228
2013,331226,VISTA BEHAVIORAL HOSPITAL,Investor,RIVERSIDE,Not Your Emergency Room (or No ER),887
2013,331288,PALO VERDE HOSPITAL,District,RIVERSIDE,Your Emergency Room,701
2013,331288,PALO VERDE HOSPITAL,District,RIVERSIDE,Not Your Emergency Room (or No ER),526
2013,331293,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,Non-Profit,RIVERSIDE,Your Emergency Room,4948
2013,331293,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,Non-Profit,RIVERSIDE,Not Your Emergency Room (or No ER),5704
2013,331312,RIVERSIDE COMMUNITY HOSPITAL,Investor,RIVERSIDE,Your Emergency Room,16435
2013,331312,RIVERSIDE COMMUNITY HOSPITAL,Investor,RIVERSIDE,Not Your Emergency Room (or No ER),9482
2013,331326,SAN GORGONIO MEMORIAL HOSPITAL,District,RIVERSIDE,Your Emergency Room,3584
2013,331326,SAN GORGONIO MEMORIAL HOSPITAL,District,RIVERSIDE,Not Your Emergency Room (or No ER),987
2013,331326,SAN GORGONIO MEMORIAL HOSPITAL,District,RIVERSIDE,Unknown,1
2013,332172,KINDRED HOSPITAL RIVERSIDE,Investor,RIVERSIDE,Not Your Emergency Room (or No ER),430
2013,334018,MENIFEE VALLEY MEDICAL CENTER,Investor,RIVERSIDE,Your Emergency Room,2559
2013,334018,MENIFEE VALLEY MEDICAL CENTER,Investor,RIVERSIDE,Not Your Emergency Room (or No ER),472
2013,334025,KAISER FND HOSP - RIVERSIDE,Non-Profit,RIVERSIDE,Your Emergency Room,4744
2013,334025,KAISER FND HOSP - RIVERSIDE,Non-Profit,RIVERSIDE,Not Your Emergency Room (or No ER),9847
2013,334048,KAISER FND HOSPITAL - MORENO VALLEY,Non-Profit,RIVERSIDE,Your Emergency Room,2447
2013,334048,KAISER FND HOSPITAL - MORENO VALLEY,Non-Profit,RIVERSIDE,Not Your Emergency Room (or No ER),2814
2013,334068,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,Investor,RIVERSIDE,Your Emergency Room,9898
2013,334068,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,Investor,RIVERSIDE,Not Your Emergency Room (or No ER),8211
2013,334457,OASIS PSYCHIATRIC HEALTH FACILITY,Investor,RIVERSIDE,Not Your Emergency Room (or No ER),1005
2013,334487,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER,City/County,RIVERSIDE,Your Emergency Room,10970
2013,334487,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER,City/County,RIVERSIDE,Not Your Emergency Room (or No ER),12484
2013,334564,TEMECULA VALLEY HOSPITAL,Investor,RIVERSIDE,Your Emergency Room,377
2013,334564,TEMECULA VALLEY HOSPITAL,Investor,RIVERSIDE,Not Your Emergency Room (or No ER),1
2013,334589,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,Investor,RIVERSIDE,Your Emergency Room,6137
2013,334589,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,Investor,RIVERSIDE,Not Your Emergency Room (or No ER),3667
2013,340913,KAISER FND HOSP - SACRAMENTO,Non-Profit,SACRAMENTO,Your Emergency Room,5509
2013,340913,KAISER FND HOSP - SACRAMENTO,Non-Profit,SACRAMENTO,Not Your Emergency Room (or No ER),4337
2013,340947,MERCY GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Your Emergency Room,6790
2013,340947,MERCY GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Not Your Emergency Room (or No ER),11505
2013,340947,MERCY GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Unknown,2
2013,340950,MERCY SAN JUAN HOSPITAL,Non-Profit,SACRAMENTO,Your Emergency Room,15599
2013,340950,MERCY SAN JUAN HOSPITAL,Non-Profit,SACRAMENTO,Not Your Emergency Room (or No ER),8636
2013,340951,METHODIST HOSPITAL OF SACRAMENTO,Non-Profit,SACRAMENTO,Your Emergency Room,6775
2013,340951,METHODIST HOSPITAL OF SACRAMENTO,Non-Profit,SACRAMENTO,Not Your Emergency Room (or No ER),5710
2013,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,UC,SACRAMENTO,Your Emergency Room,16630
2013,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,UC,SACRAMENTO,Not Your Emergency Room (or No ER),14945
2013,341051,SUTTER GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Your Emergency Room,6961
2013,341051,SUTTER GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Not Your Emergency Room (or No ER),5227
2013,341051,SUTTER GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Unknown,1
2013,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Your Emergency Room,4359
2013,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Not Your Emergency Room (or No ER),18201
2013,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Unknown,1
2013,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,Your Emergency Room,7413
2013,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,Not Your Emergency Room (or No ER),7544
2013,342392,SIERRA VISTA HOSPITAL,Investor,SACRAMENTO,Not Your Emergency Room (or No ER),5764
2013,344011,SACRAMENTO MENTAL HEALTH TREATMENT CENTER,City/County,SACRAMENTO,Not Your Emergency Room (or No ER),1074
2013,344017,SUTTER CENTER FOR PSYCHIATRY,Non-Profit,SACRAMENTO,Your Emergency Room,1
2013,344017,SUTTER CENTER FOR PSYCHIATRY,Non-Profit,SACRAMENTO,Not Your Emergency Room (or No ER),2880
2013,344021,HERITAGE OAKS HOSPITAL,Investor,SACRAMENTO,Not Your Emergency Room (or No ER),4144
2013,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,Your Emergency Room,4208
2013,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,Not Your Emergency Room (or No ER),2731
2013,344035,VIBRA HOSPITAL OF SACRAMENTO,Investor,SACRAMENTO,Not Your Emergency Room (or No ER),337
2013,344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,Non-Profit,SACRAMENTO,Not Your Emergency Room (or No ER),1145
2013,344170,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-CARMICHAEL,Investor,SACRAMENTO,Not Your Emergency Room (or No ER),758
2013,344188,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SACRAMENTO,Investor,SACRAMENTO,Not Your Emergency Room (or No ER),543
2013,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,Your Emergency Room,1470
2013,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,Not Your Emergency Room (or No ER),1448
2013,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,Unknown,2
2013,361110,BEAR VALLEY COMMUNITY HOSPITAL,District,SAN BERNARDINO,Your Emergency Room,147
2013,361110,BEAR VALLEY COMMUNITY HOSPITAL,District,SAN BERNARDINO,Not Your Emergency Room (or No ER),13
2013,361144,CHINO VALLEY MEDICAL CENTER,Investor,SAN BERNARDINO,Your Emergency Room,5046
2013,361144,CHINO VALLEY MEDICAL CENTER,Investor,SAN BERNARDINO,Not Your Emergency Room (or No ER),72
2013,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Your Emergency Room,2656
2013,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Not Your Emergency Room (or No ER),1801
2013,361223,KAISER FND HOSP - FONTANA,Non-Profit,SAN BERNARDINO,Your Emergency Room,13755
2013,361223,KAISER FND HOSP - FONTANA,Non-Profit,SAN BERNARDINO,Not Your Emergency Room (or No ER),19170
2013,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Your Emergency Room,14945
2013,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Not Your Emergency Room (or No ER),18735
2013,361266,MOUNTAINS COMMUNITY HOSPITAL,District,SAN BERNARDINO,Your Emergency Room,143
2013,361266,MOUNTAINS COMMUNITY HOSPITAL,District,SAN BERNARDINO,Not Your Emergency Room (or No ER),132
2013,361274,KINDRED HOSPITAL ONTARIO,Investor,SAN BERNARDINO,Not Your Emergency Room (or No ER),892
2013,361308,REDLANDS COMMUNITY HOSPITAL,Non-Profit,SAN BERNARDINO,Your Emergency Room,5867
2013,361308,REDLANDS COMMUNITY HOSPITAL,Non-Profit,SAN BERNARDINO,Not Your Emergency Room (or No ER),8384
2013,361318,SAN ANTONIO COMMUNITY HOSPITAL,Non-Profit,SAN BERNARDINO,Your Emergency Room,10591
2013,361318,SAN ANTONIO COMMUNITY HOSPITAL,Non-Profit,SAN BERNARDINO,Not Your Emergency Room (or No ER),6875
2013,361318,SAN ANTONIO COMMUNITY HOSPITAL,Non-Profit,SAN BERNARDINO,Unknown,2
2013,361323,COMMUNITY HOSPITAL OF SAN BERNARDINO,Non-Profit,SAN BERNARDINO,Your Emergency Room,5642
2013,361323,COMMUNITY HOSPITAL OF SAN BERNARDINO,Non-Profit,SAN BERNARDINO,Not Your Emergency Room (or No ER),7751
2013,361339,ST. BERNARDINE MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Your Emergency Room,8948
2013,361339,ST. BERNARDINE MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Not Your Emergency Room (or No ER),8782
2013,361343,ST. MARY MEDICAL CENTER - APPLE VALLEY,Non-Profit,SAN BERNARDINO,Your Emergency Room,11702
2013,361343,ST. MARY MEDICAL CENTER - APPLE VALLEY,Non-Profit,SAN BERNARDINO,Not Your Emergency Room (or No ER),6735
2013,361370,VICTOR VALLEY GLOBAL MEDICAL CENTER,Investor,SAN BERNARDINO,Your Emergency Room,3256
2013,361370,VICTOR VALLEY GLOBAL MEDICAL CENTER,Investor,SAN BERNARDINO,Not Your Emergency Room (or No ER),4211
2013,361370,VICTOR VALLEY GLOBAL MEDICAL CENTER,Investor,SAN BERNARDINO,Unknown,2
2013,361458,COLORADO RIVER MEDICAL CENTER,Investor,SAN BERNARDINO,Your Emergency Room,463
2013,361458,COLORADO RIVER MEDICAL CENTER,Investor,SAN BERNARDINO,Not Your Emergency Room (or No ER),22
2013,362041,HI-DESERT MEDICAL CENTER,District,SAN BERNARDINO,Your Emergency Room,2410
2013,362041,HI-DESERT MEDICAL CENTER,District,SAN BERNARDINO,Not Your Emergency Room (or No ER),1619
2013,364014,LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER,Non-Profit,SAN BERNARDINO,Not Your Emergency Room (or No ER),3865
2013,364050,CANYON RIDGE HOSPITAL,Investor,SAN BERNARDINO,Not Your Emergency Room (or No ER),5561
2013,364121,BALLARD REHABILITATION HOSP,Investor,SAN BERNARDINO,Not Your Emergency Room (or No ER),1121
2013,364144,DESERT VALLEY HOSPITAL,Investor,SAN BERNARDINO,Your Emergency Room,7927
2013,364144,DESERT VALLEY HOSPITAL,Investor,SAN BERNARDINO,Not Your Emergency Room (or No ER),2157
2013,364188,KINDRED HOSPITAL RANCHO,Investor,SAN BERNARDINO,Not Your Emergency Room (or No ER),758
2013,364231,ARROWHEAD REGIONAL MEDICAL CENTER,City/County,SAN BERNARDINO,Your Emergency Room,19473
2013,364231,ARROWHEAD REGIONAL MEDICAL CENTER,City/County,SAN BERNARDINO,Not Your Emergency Room (or No ER),5875
2013,364430,BARSTOW COMMUNITY HOSPITAL,Investor,SAN BERNARDINO,Your Emergency Room,1427
2013,364430,BARSTOW COMMUNITY HOSPITAL,Investor,SAN BERNARDINO,Not Your Emergency Room (or No ER),1254
2013,370652,ALVARADO HOSPITAL MEDICAL CENTER,Investor,SAN DIEGO,Your Emergency Room,5114
2013,370652,ALVARADO HOSPITAL MEDICAL CENTER,Investor,SAN DIEGO,Not Your Emergency Room (or No ER),1534
2013,370652,ALVARADO HOSPITAL MEDICAL CENTER,Investor,SAN DIEGO,Unknown,1
2013,370673,RADY CHILDREN'S HOSPITAL - SAN DIEGO,Non-Profit,SAN DIEGO,Your Emergency Room,7223
2013,370673,RADY CHILDREN'S HOSPITAL - SAN DIEGO,Non-Profit,SAN DIEGO,Not Your Emergency Room (or No ER),10694
2013,370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,Non-Profit,SAN DIEGO,Your Emergency Room,852
2013,370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,Non-Profit,SAN DIEGO,Not Your Emergency Room (or No ER),1842
2013,370694,SHARP MEMORIAL HOSPITAL,Non-Profit,SAN DIEGO,Your Emergency Room,13074
2013,370694,SHARP MEMORIAL HOSPITAL,Non-Profit,SAN DIEGO,Not Your Emergency Room (or No ER),6062
2013,370695,SHARP MARY BIRCH HOSPITAL FOR WOMEN AND NEWBORNS,Non-Profit,SAN DIEGO,Your Emergency Room,22
2013,370695,SHARP MARY BIRCH HOSPITAL FOR WOMEN AND NEWBORNS,Non-Profit,SAN DIEGO,Not Your Emergency Room (or No ER),19758
2013,370705,FALLBROOK HOSPITAL DISTRICT,District,SAN DIEGO,Your Emergency Room,1057
2013,370705,FALLBROOK HOSPITAL DISTRICT,District,SAN DIEGO,Not Your Emergency Room (or No ER),1766
2013,370714,GROSSMONT HOSPITAL,Non-Profit,SAN DIEGO,Your Emergency Room,21168
2013,370714,GROSSMONT HOSPITAL,Non-Profit,SAN DIEGO,Not Your Emergency Room (or No ER),11373
2013,370721,KINDRED HOSPITAL - SAN DIEGO,Investor,SAN DIEGO,Not Your Emergency Room (or No ER),613
2013,370730,KAISER FND HOSP - SAN DIEGO,Non-Profit,SAN DIEGO,Your Emergency Room,12700
2013,370730,KAISER FND HOSP - SAN DIEGO,Non-Profit,SAN DIEGO,Not Your Emergency Room (or No ER),15145
2013,370744,SCRIPPS MERCY HOSPITAL,Non-Profit,SAN DIEGO,Your Emergency Room,21958
2013,370744,SCRIPPS MERCY HOSPITAL,Non-Profit,SAN DIEGO,Not Your Emergency Room (or No ER),14186
2013,370745,SHARP MESA VISTA HOSPITAL,Non-Profit,SAN DIEGO,Your Emergency Room,1
2013,370745,SHARP MESA VISTA HOSPITAL,Non-Profit,SAN DIEGO,Not Your Emergency Room (or No ER),5794
2013,370749,ALVARADO PARKWAY INSTITUTE B.H.S.,Investor,SAN DIEGO,Not Your Emergency Room (or No ER),2444
2013,370755,PALOMAR HEALTH DOWNTOWN CAMPUS,District,SAN DIEGO,Your Emergency Room,13709
2013,370755,PALOMAR HEALTH DOWNTOWN CAMPUS,District,SAN DIEGO,Not Your Emergency Room (or No ER),12112
2013,370759,PARADISE VALLEY HOSPITAL,Investor,SAN DIEGO,Your Emergency Room,5903
2013,370759,PARADISE VALLEY HOSPITAL,Investor,SAN DIEGO,Not Your Emergency Room (or No ER),3975
2013,370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,Non-Profit,SAN DIEGO,Your Emergency Room,7106
2013,370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,Non-Profit,SAN DIEGO,Not Your Emergency Room (or No ER),12865
2013,370780,TRI-CITY MEDICAL CENTER,District,SAN DIEGO,Your Emergency Room,9940
2013,370780,TRI-CITY MEDICAL CENTER,District,SAN DIEGO,Not Your Emergency Room (or No ER),7700
2013,370780,TRI-CITY MEDICAL CENTER,District,SAN DIEGO,Unknown,1
2013,370782,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,UC,SAN DIEGO,Your Emergency Room,13514
2013,370782,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,UC,SAN DIEGO,Not Your Emergency Room (or No ER),15494
2013,370787,PROMISE HOSPITAL OF SAN DIEGO,Investor,SAN DIEGO,Not Your Emergency Room (or No ER),617
